speaker,word,phone,prev,post,voicing,start,end,VOT
S09,h a a t a o,t,a,a,voiceless,172.15523098202115,172.166,0.01076901797884488
S09,s_a e k y l a,k,e,y,voiceless,173.556,173.578,0.02199999999999136
S09,t a,t,a,a,voiceless,173.9554591575258,173.973,0.01754084247420451
S09,h a n_d d i t y,t,i,y,voiceless,175.28900000000002,175.3062477925618,0.01724779256178976
S09,d o n a p a l y k o,p,a,a,voiceless,175.974,175.9948719569027,0.0208719569027096
S09,d o n a p a l y k o,k,y,o,voiceless,176.20399999999998,176.22,0.01600000000001955
S09,ph e s_a t e t a a t,ph,o,e,voiceless,176.34765153891087,176.35731935224246,0.00966781333158905
S09,ph e s_a t e t a a t,t,e,a,voiceless,176.7292074862076,176.74200000000002,0.01279251379241941
S09,b i s_m i k i,k,i,i,voiceless,181.651,181.666,0.01499999999998635
S09,Z w i t e n,t,i,e,voiceless,182.52,182.538,0.01800000000000068
S09,t a,t,<p:>,a,voiceless,184.21810347504385,184.23024444992535,0.01214097488153243
S09,S y t i k,t,y,i,voiceless,187.68043231907572,187.6903249652755,0.00989264619977348
S09,t a w l e n,t,<p:>,a,voiceless,187.93265715194391,187.945,0.01234284805610741
S09,e t a,t,e,a,voiceless,191.13,191.14165046667097,0.01165046667097158
S09,b a t,t,a,e,voiceless,192.11370414357108,192.1184256338028,0.00472149023173074
S09,e G y n e n_d d a k o,k,a,o,voiceless,192.73798265333937,192.751,0.01301734666066067
S09,o th o j ts_m,th,o,o,voiceless,193.1515866645031,193.1724961212435,0.02090945674044064
S09,i t e a t,t,i,e,voiceless,193.585,193.6,0.01499999999998635
S09,i t e a t,t,a,e,voiceless,193.954,193.969,0.01500000000001478
S09,e t a,t,e,a,voiceless,194.1519826533394,194.165,0.01301734666060383
S09,e t a,t,e,a,voiceless,195.1438003085488,195.15814058251303,0.01434027396425108
S09,e t a,t,e,a,voiceless,196.1588819848121,196.172,0.01311801518789934
S09,h a n_d d i t y,t,i,y,voiceless,199.844,199.865,0.02099999999998658
S09,f i J t y,t,J,y,voiceless,200.703,200.72062362822095,0.01762362822094587
S09,h a n t i k,t,n,i,voiceless,202.705,202.7287209541118,0.02372095411180908
S09,e n e,k,a,e,voiceless,203.6787074862076,203.692,0.01329251379240759
S09,e s_m p i G i n t j e n,t,n,j,voiceless,208.465,208.48,0.01499999999998635
S09,a a n ts_m a t j a k,t,a,j,voiceless,209.699,209.719,0.02000000000001023
S09,p e r j o d a,p,m,e,voiceless,211.9492074862075,211.962,0.01279251379244783
S09,h a r t a n,t,r,a,voiceless,212.523,212.541,0.01800000000000068
S09,m e m e n t o k o,t,n_d,o,voiceless,215.923,215.934650466671,0.011650466671
S09,m e m e n t o k o,k,o,o,voiceless,216.113,216.13509678977084,0.02209678977084195
S09,g a w s_m a j k i L a n,k,j,i,voiceless,216.7269281331789,216.75850717946025,0.03157904628133679
S09,l e h e n a w k o,k,w,o,voiceless,218.74490538326737,218.80516059193872,0.06025520867137857
S09,e t a,t,e,a,voiceless,219.959,219.975,0.01599999999999113
S09,g w a i k o,k,j,o,voiceless,221.36764562015057,221.39196097844032,0.02431535828975484
S09,l e h e n a w k o t i k,k,w,o,voiceless,223.231,223.24752295969364,0.01652295969364559
S09,l e h e n a w k o t i k,t,o,i,voiceless,223.397,223.40819408529487,0.01119408529487486
S09,g w a i k o r a t,k,i,o,voiceless,224.20359155859492,224.23461849440332,0.03102693580839854
S09,h e rr i k o,k,i,o,voiceless,226.89298265333937,226.9042242967482,0.01124164340882316
S09,a ph e s_m a,p,a,e,voiceless,227.226,227.23810013240737,0.01210013240734042
S09,g y s_m j e t a n,t,e,a,voiceless,228.84,228.851650466671,0.011650466671
S09,a ph e s_m a,ph,a,e,voiceless,229.337,229.357,0.02000000000001023
S09,g i z_a a k o,k,a,o,voiceless,233.118,233.13054979814368,0.01254979814368084
S09,t a,t,a,a,voiceless,237.288,237.304,0.01599999999999113
S09,e t a,t,e,a,voiceless,239.48695247225288,239.4909994638801,0.00404699162717747
S09,e t a,t,e,a,voiceless,241.45543231907573,241.468,0.01256768092429183
S09,a p e s_m a j n_d d a k o,p,a,e,voiceless,244.6999826533394,244.71010013240735,0.0101174790679579
S09,a p e s_m a j n_d d a k o,k,a,o,voiceless,245.2001101603167,245.22,0.01988983968325897
S09,t a,t,o,a,voiceless,245.4366806477575,245.447,0.01031935224250446
S09,b e s_a t e,t,s_a,e,voiceless,246.5728819848121,246.5834491296164,0.01056714480429832
S09,e s_m t e j e t a k o,t,s_m,e,voiceless,249.699,249.71222429674825,0.01322429674820568
S09,e s_m t e j e t a k o,t,e,a,voiceless,249.9678584889985,249.97887529953917,0.01101681054066716
S09,e s_m t e j e t a k o,k,a,o,voiceless,250.10567503472447,250.1166918452651,0.01101681054063874
S09,t a,t,a,a,voiceless,250.648,250.66699999999997,0.01899999999997703
S09,t a,t,e,a,voiceless,253.958,253.992,0.03399999999999181
S09,h o l a k o,k,a,o,voiceless,254.46281484000775,254.495,0.03218515999222404
S09,h o r j e t a j k,t,e,a,voiceless,255.20291216589868,255.229,0.02608783410133242
S09,s_m u m a j t e k,t,j,e,voiceless,256.469,256.48020080093465,0.01120080093465958
S09,a rr a s_a t e l j a,t,s_a,e,voiceless,256.90861016031675,256.92547262542996,0.01686246511320632
S09,t a,t,<p:>,a,voiceless,257.3644323190758,257.37522429674823,0.010791977672454321
S09,t a,t,a,a,voiceless,258.6087578204712,258.6204491296164,0.011691309145192
S09,p e s_m i k,p,k,e,voiceless,263.089,263.0997511351983,0.01075113519829074
S09,t a,t,<p:>,a,voiceless,263.959,263.9787207793862,0.01972077938620486
S09,l e kh y t a n,t,y,a,voiceless,264.929,264.9422746310119,0.0132746310119387
S09,t a,t,<p:>,a,voiceless,270.629,270.651,0.02199999999999136
S09,e r t e n,t,r,e,voiceless,270.8866873330304,270.9123182800026,0.02563094697217138
S09,s_m o m e j t,t,j,e,voiceless,272.2164591575258,272.233,0.01654084247422815
S09,h o r j e t a n,t,e,a,voiceless,273.743,273.763,0.01999999999998181
S09,i h a w t e r i k o,t,w,e,voiceless,278.541,278.5528752995392,0.01187529953921284
S09,i h a w t e r i k o,k,i,o,voiceless,278.835210828844,278.856,0.02078917115596823
S09,a s_m k e n,k,s_m,e,voiceless,279.246,279.2592242967482,0.01322429674820568
S09,e t a,t,e,a,voiceless,280.1778584889985,280.19022429674817,0.01236580774968842
S09,e G y rr i k o,k,i,o,voiceless,281.24795915752577,281.26437195690266,0.01641279937689432
S09,i t e n,t,i,e,voiceless,284.538,284.55600000000004,0.0180000000000291
S09,Z w i t e n,t,i,e,voiceless,287.4285329876031,287.4399994638801,0.01146647627700758
S09,o r D y k o ts_m,k,y,o,voiceless,290.6979367029531,290.728,0.03006329704692234
S09,b i s_m i k l e t j a n,t,e,j,voiceless,292.225,292.241,0.01599999999996271
S09,t a,t,y,a,voiceless,297.1206101603167,297.139,0.01838983968332286
S09,o s_a t j a l e,t,s_a,j,voiceless,297.33335848899844,297.349,0.01564151100154731
S09,t a,t,<p:>,a,voiceless,298.0764088232621,298.092,0.01559117673787113
S09,j a k o j ts_m,k,a,o,voiceless,298.63156698668206,298.6433680868558,0.01180110017372726
S09,e t a,t,e,a,voiceless,299.1745329876031,299.18800000000005,0.01346701239697267
S09,p a s_m k o,p,a,a,voiceless,299.307,299.32022468618163,0.01322468618161565
S09,p a s_m k o,k,s_m,o,voiceless,299.56259636016216,299.57866204780356,0.01606568764140092
S09,s_m e r e m o n j a k,k,a,e,voiceless,301.37188198481203,301.38042563380276,0.00854364899072379
S09,e m a j t e n,t,j,e,voiceless,302.88,302.89438511059643,0.01438511059643588
S09,a t,t,a,e,voiceless,303.779,303.78795247225287,0.00895247225287221
S09,a t,t,a,e,voiceless,304.678,304.694,0.01600000000001955
S09,n u m a j t,t,j,e,voiceless,305.757,305.76617730512106,0.00917730512105663
S09,e t a,t,e,a,voiceless,305.906,305.926,0.01999999999998181
S09,a ph e s_m a k,ph,a,e,voiceless,311.438,311.45799999999997,0.01999999999998181
S09,h a m e k a,k,e,a,voiceless,312.252881984812,312.26344912961633,0.01056714480432674
S09,h o l a k o,k,a,o,voiceless,313.262,313.288,0.02600000000001046
S09,o r o t a a t,t,o,a,voiceless,314.23666049458035,314.256,0.01933950541962303
S09,Z w i t e n,t,i,e,voiceless,314.67626116310765,314.6928987953528,0.01663763224513559
S09,e t a,t,e,a,voiceless,315.1710329876031,315.185,0.01396701239690401
S09,b i t y t e,t,i,y,voiceless,321.93353298760303,321.9427511351983,0.00921814759527706
S09,b i t y t e,t,y,e,voiceless,322.08200000000005,322.09689879535273,0.01489879535267846
S10,b a k i s_m u,b,<p:>,a,voiced,9.927978827966443,9.958875342510536,-0.03089651454409292
S10,d e m o a,d,<p:>,e,voiced,16.78715225048068,16.846515216627196,-0.05936296614651581
S10,d e n a k,d,e,e,voiced,19.364615861819924,19.451056672173625,-0.08644081035370021
S10,b o s_a,b,<p:>,o,voiced,37.770181038812915,37.81045065327488,-0.04026961446196964
S10,b i,b,<p:>,i,voiced,52.585486735115296,52.67158039362018,-0.08609365850488615
S10,g e r t a t y,g,<usb>,e,voiced,55.13285446132715,55.16583388696411,-0.03297942563695244
S10,b a J o,b,<p:>,a,voiced,58.261,58.314559512436794,-0.05355951243679868
S10,b e n a,b,<p:>,e,voiced,61.751784524268814,61.78025097587124,-0.02846645160242644
S10,d e m o a,d,<p:>,e,voiced,76.65463674300331,76.70323800183672,-0.04860125883341482
S10,g a j S o a k,g,<p:>,a,voiced,78.74119117258427,78.78770952032481,-0.04651834774054464
S10,b a s_m u n,b,<p:>,a,voiced,84.95389084998791,84.964,-0.01010915001208445
S10,b o n,b,<p:>,o,voiced,121.11187534251054,121.20213482320116,-0.0902594806906052
S10,b e n a,b,<p:>,e,voiced,124.8091182592035,124.82481174293125,-0.0156934837277447
S10,b a j ts_m j e,b,<p:>,a,voiced,131.40699999999998,131.418,-0.0110000000000241
S10,b e rr o j t a,b,<p:>,e,voiced,156.03434119644248,156.06558486283538,-0.03124366639289633
S10,g j o,g,<p:>,j,voiced,164.99231271493056,165.02286207762586,-0.03054936269529662
S10,g a s_m t e,g,NA,a,voiced,175.73943170786384,175.80955638132346,-0.07012467345961682
S10,b e h a j s_m j e,b,<p:>,e,voiced,197.2890380335829,197.33277916653296,-0.04374113295006054
S10,b e h a w s_m u,b,<p:>,e,voiced,200.31155638132347,200.3650177660402,-0.05346138471674067
S10,b o n,b,<p:>,o,voiced,206.073,206.11539895773012,-0.04239895773011426
S10,b e n a,b,<p:>,e,voiced,208.91519921250728,208.9567840416908,-0.04158482918350614
S10,b e n a,b,NA,e,voiced,211.3093043080487,211.33253187029536,-0.02322756224666022
S10,b e n a,b,<p:>,e,voiced,221.8609050607991,221.87551594672843,-0.01461088592932924
S10,b a t e k,b,<p:>,a,voiced,257.12215867979154,257.17685584250137,-0.05469716270982872
S10,b e h a w s_m y,b,<p:>,e,voiced,291.37100000000004,291.38327101331794,-0.01227101331789981
S10,b a,b,NA,a,voiced,296.26800000000003,296.273,-0.00499999999999545
S10,b i s_m k a j r a t,b,<p:>,i,voiced,321.3144036132021,321.35598844238564,-0.04158482918353456
S10,g j o,g,<p:>,j,voiced,322.72606371742916,322.76053042269837,-0.03446670526921025
S10,g a s_m t e k,g,NA,a,voiced,325.1456355182397,325.2007073190503,-0.05507180081059459
S10,b a,b,<p:>,a,voiced,334.8763763983784,334.9134655703529,-0.03708917197451455
S10,ph y n_d d y,ph,k,y,voiceless,2.169495136151524,2.2087622394325415,0.03926710328101768
S10,h e t a n,t,e,a,voiceless,2.729998178847578,2.7379063759475133,0.00790819709993551
S10,h a t i k,t,a,i,voiceless,5.125550354075216,5.133684499663721,0.00813414558850489
S10,u r th e n,th,r,e,voiceless,7.385999999999999,7.408245249200841,0.02224524920084203
S10,e tS e t a,t,e,a,voiceless,9.435,9.45,0.01500000000000056
S10,b a k i s_m u,k,a,i,voiceless,10.094,10.116,0.02199999999999846
S10,h e t a n,t,e,a,voiceless,17.29257948732668,17.30342501477802,0.01084552745134104
S10,b a t e,t,a,e,voiceless,22.05508581058382,22.063973117800888,0.0088873072170692
S10,e t a,t,e,a,voiceless,22.76963391360668,22.779726279429457,0.01009236582277495
S10,i s_m a j t e j k,t,j,e,voiceless,24.144,24.15867817640659,0.01467817640658708
S10,a j s_m o a j n_d d a k o,k,a,o,voiceless,25.436,25.461,0.02500000000000213
S10,h e e k,k,e,e,voiceless,26.08836810546385,26.104335131989433,0.01596702652558335
S10,p l e n_d d a t y,t,a,y,voiceless,32.15363391360668,32.163274382452315,0.00964046884563174
S10,g u h a w r e k,k,e,e,voiceless,33.367999999999995,33.408,0.04000000000000625
S10,b a k o tS a k,k,a,o,voiceless,39.834,39.86045663106367,0.02645663106367379
S10,p a j z_a e a t,p,a,a,voiceless,43.855,43.872,0.01700000000000301
S10,e t a,t,e,a,voiceless,45.28394782477236,45.29223260268658,0.00828477791421988
S10,h e k,k,e,e,voiceless,45.72722379639527,45.74319082292085,0.01596702652557979
S10,e t a,t,e,a,voiceless,46.96930351570378,46.977437661292285,0.00813414558850667
S10,s_m e r t y,t,r,y,voiceless,47.465,47.483,0.01800000000000068
S10,e t a,t,e,a,voiceless,50.56433264895525,50.577,0.01266735104475458
S10,g e r t a t y,t,r,a,voiceless,55.355999999999995,55.3729439845494,0.01694398454940682
S10,g e r t a t y,t,a,y,voiceless,55.54697629614207,55.57213189453615,0.02515559839407899
S10,t a,t,<p:>,a,voiceless,57.416002251052355,57.42323260268658,0.00723035163422736
S10,h o o k,k,o,e,voiceless,62.355,62.3691781764066,0.01417817640660246
S10,c i p i c o,c,e,i,voiceless,62.552,62.56699999999999,0.01499999999999346
S10,c i p i c o,p,i,i,voiceless,62.748,62.763,0.01500000000000056
S10,c i p i c o,c,i,o,voiceless,62.937999999999995,62.974999999999994,0.03699999999999903
S10,s_m j e l a j k,k,j,o,voiceless,64.102,64.126,0.02400000000000091
S10,e t a,t,e,a,voiceless,65.839,65.85202754408087,0.01302754408087025
S10,m e t r e t a n,t,e,a,voiceless,68.04185161872665,68.05000000000001,0.00814838127335804
S10,e l i s_m a k o,k,a,o,voiceless,71.086,71.105,0.01900000000000545
S10,k a r t j e rr e t i k,k,o,a,voiceless,71.503,71.522,0.01900000000000545
S10,k a r t j e rr e t i k,t,r,j,voiceless,71.693,71.71,0.0169999999999959
S10,k a r t j e rr e t i k,t,e,i,voiceless,72.118,72.133,0.01500000000000056
S10,e t a,t,e,a,voiceless,73.369,73.3842611373045,0.01526113730450617
S10,d e n e t a n,t,e,a,voiceless,73.828,73.83990240133394,0.01190240133394127
S10,i k u s_a t e n,t,s_a,e,voiceless,74.34815027391903,74.35649845699172,0.00834818307268392
S10,t e l e B i s_m j o n j a,t,<p:>,e,voiceless,75.25670858808648,75.26384493813248,0.00713635004599666
S10,h e e t a n,t,e,a,voiceless,77.22174632957682,77.23144099379026,0.00969466421344122
S10,a j s_m o r a t,k,a,a,voiceless,79.21084887550523,79.22957548623788,0.01872661073264225
S10,Z w i t e n,t,i,e,voiceless,80.23946491828863,80.24678000060607,0.00731508231743305
S10,h a w rr e k,k,e,e,voiceless,80.96892823093263,80.98013075699592,0.0112025260632862
S10,i k u s_a i,k,i,u,voiceless,81.437,81.46900000000001,0.03200000000001069
S10,t e l e B i z_m j o n j a,t,i,e,voiceless,82.21076745162958,82.21912754570666,0.00836009407707649
S10,ts_m e j t,t,j,e,voiceless,85.59323855002634,85.62015805295452,0.02691950292818035
S10,e t a,t,e,a,voiceless,87.01561309490505,87.02280277581133,0.00718968090627925
S10,ts_m e l a j k,k,j,o,voiceless,89.55674555906195,89.589367171685,0.0326216126230463
S10,e j t e n,t,j,e,voiceless,94.7042626346957,94.71412754570665,0.00986491101093634
S10,b o s_a t,t,s_a,u,voiceless,100.8024330478665,100.81229795887744,0.00986491101095055
S10,u r th e,th,r,e,voiceless,101.02339917805442,101.06972094734806,0.04632176929364107
S10,u r t h e,th,R,e,voiceless,102.025,102.05,0.02499999999999147
S10,t a,t,e,a,voiceless,102.21309864410344,102.22196034382512,0.0088616997216917
S10,o h i t,t,i,e,voiceless,103.85325139518334,103.8708075927452,0.01755619756185922
S10,i kh a s_a j a k,kh,i,a,voiceless,107.49172731051397,107.52633809999304,0.03461078947908902
S10,e s_m t i s_m i y,t,s_m,i,voiceless,108.9409121744864,108.962,0.02108782551361798
S10,h o r t a s_m,t,r,a,voiceless,109.47826047504904,109.48511575219224,0.00685527714320244
S10,s_a o f r i t y,t,i,y,voiceless,110.23609222152491,110.2489667664036,0.01287454487868444
S10,b a t e,t,a,e,voiceless,110.57293074427211,110.58028762705996,0.00735688278781765
S10,i kh a s_a j a k,kh,i,a,voiceless,111.6822417613156,111.70665323602066,0.02441147470506166
S10,t a,t,<p:>,a,voiceless,112.80441538577564,112.8236436021529,0.01922821637727168
S10,e a k u ts_a i,k,a,u,voiceless,113.50991699142028,113.52881080403444,0.01889381261418066
S10,a ph e s_m a k,ph,a,e,voiceless,114.76191538577562,114.784,0.0220846142243829
S10,a ph e s_m a k,k,a,e,voiceless,115.16889772368478,115.19932846612532,0.03043074244054366
S10,a ph e s_m a k,ph,a,e,voiceless,116.10974392327734,116.14086441835626,0.03112049507892322
S10,e t a,t,e,a,voiceless,118.99006455964098,118.99665661423788,0.00659205459690781
S10,NA,t,y,j,voiceless,124.23109382716954,124.24446997769287,0.01337615052332807
S10,a ph e s_m a k,p,a,e,voiceless,129.31699999999998,129.332,0.01500000000001478
S10,k u s_a t e n,k,<p:>,u,voiceless,133.34059703845878,133.35497640027134,0.0143793618125585
S10,e r t e n,t,r,e,voiceless,134.33053120702917,134.3830325978332,0.05250139080402505
S10,c i p i,c,i,i,voiceless,137.69022088793545,137.73452938654395,0.04430849860850117
S10,c i p i,p,i,i,voiceless,137.90592341399872,137.92299999999997,0.01707658600125228
S10,h e e t a k o,t,e,a,voiceless,139.27742760700826,139.28280931123336,0.0053817042251012
S10,k a,k,o,a,voiceless,139.98457134814478,140.01115644730987,0.02658509916508933
S10,k a t i S i m a a t,k,e,a,voiceless,140.91524657824945,140.93815323602064,0.02290665777118761
S10,k a t i S i m a a t,t,a,i,voiceless,141.10530291653947,141.11282700120884,0.00752408466937026
S10,Z w i t e n,t,i,e,voiceless,142.09826263469571,142.11214039086366,0.01387775616794329
S10,k a rr a,k,y,a,voiceless,143.2822562121172,143.29964520779754,0.01738899568033503
S10,h u n t a n,t,n_d,a,voiceless,145.63061941104195,145.63948111076363,0.00886169972170591
S10,e t a,t,e,a,voiceless,148.54872470330676,148.55641598985767,0.00769128655090867
S10,b e rr o j t a,t,j,a,voiceless,156.41858524494438,156.4259421277322,0.00735688278783186
S10,s_m e k o ts_m,k,e,o,voiceless,159.4722016202,159.524,0.05179837980000457
S10,o rr o B e rr e t i k,t,e,i,voiceless,160.6785970384588,160.6899667664036,0.01136972794481039
S10,e t a,t,e,a,voiceless,161.38476424034033,161.39663557392976,0.0118713335894256
S10,g e o s_m t i k,t,s_m,i,voiceless,165.54000000000002,165.55800000000002,0.01800000000000068
S10,kh a m b j a t y,kh,<usb>,a,voiceless,165.98809043456862,166.01770327023883,0.029612835670207
S10,kh a m b j a t y,t,a,y,voiceless,166.41892823093264,166.42912754570665,0.01019931477401314
S10,i S t o r j u a k,t,S,o,voiceless,167.41011628865084,167.42,0.009883711349147
S10,h a s_m i t a k w a,t,i,a,voiceless,168.8137706629188,168.82430438145593,0.01053371853711837
S10,NA,k,k,o,voiceless,169.91669198633227,169.97500000000002,0.05830801366775517
S10,NA,k,o,o,voiceless,170.13675621211718,170.155,0.01824378788282388
S10,b e j r a t y,t,a,y,voiceless,180.8449218083541,180.86532043790217,0.02039862954805471
S10,p l a n t a ts_m e n,t,n_d,a,voiceless,183.8472754798527,183.85663878521905,0.00936330536632112
S10,b a k i s_m u,k,a,i,voiceless,184.77707777072328,184.803,0.02592222927671628
S10,t a,t,<p:>,a,voiceless,188.0277738742081,188.038,0.01022612579194515
S10,h a w rr a k,k,a,e,voiceless,188.58959703845883,188.59829153629897,0.00869449784013909
S10,t a,t,e,a,voiceless,189.6432819024312,189.651,0.00771809756881225
S10,h e k,k,e,e,voiceless,190.44041859706488,190.4599812172052,0.01956262014033427
S10,e s_a k o l a,k,s_a,o,voiceless,190.7800906158803,190.7953059871006,0.01521537122027894
S10,g w a i k o,k,i,o,voiceless,192.6102353387371,192.64033167741457,0.03009633867745265
S10,a j t a a m e k,t,j,a,voiceless,194.615600249748,194.62429474758815,0.00869449784016751
S10,p u s_a a ts_m e n,p,<p:>,u,voiceless,195.7115585029878,195.749,0.03744149701219612
S10,t i ts_m j e,t,n_d,i,voiceless,196.29293144222183,196.30530438145593,0.01237293923406923
S10,e s_a k o l a,k,s_a,o,voiceless,196.80625781776183,196.823,0.01674218223814705
S10,e s_a k o l a,k,s_a,o,voiceless,201.1531086100173,201.18171235796316,0.02860374794585141
S10,o f i s_m j o i k,k,i,a,voiceless,203.647,203.67,0.02299999999999613
S10,u kh a n,kh,u,a,voiceless,207.77791272756224,207.81511792529636,0.03720519773412434
S10,u kh a n,kh,u,a,voiceless,210.2625649255663,210.297,0.03443507443370208
S10,t i ts_m i i,t,n_d,i,voiceless,210.53,210.5441371795744,0.01413717957441917
S10,g u k,k,u,e,voiceless,213.53691699142024,213.559,0.02208300857975587
S10,e s_a k o l e t a n,k,s_a,o,voiceless,214.0502626346957,214.06129795887745,0.01103532418173358
S10,e s_a k o l e t a n,t,e,a,voiceless,214.2924282309326,214.30597158333745,0.01354335240486648
S10,p u s_a a ts_m e n,p,m,u,voiceless,214.4699231357846,214.48833852783625,0.01841539205165077
S10,u r th e t a n,th,r,e,voiceless,219.0639050697742,219.097,0.03309493022581478
S10,u r th e t a n,t,e,a,voiceless,219.234,219.24606534648888,0.01206534648889601
S10,p a r t i t j a,t,r,i,voiceless,219.63175139518333,219.6493075927452,0.01755619756187343
S10,p a r t i t j a,t,i,j,voiceless,219.78242823093265,219.7968075927452,0.0143793618125585
S10,h o r t a k o,t,r,a,voiceless,224.453,224.469,0.01599999999999113
S10,h o r t a k o,k,a,o,voiceless,224.604,224.633325254836,0.02932525483603854
S10,s_a o f r i t y,t,i,y,voiceless,226.2992578177618,226.316,0.01674218223820389
S10,h i l a j t e n,t,j,e,voiceless,230.86160346103725,230.87029795887744,0.00869449784016751
S10,o h i t,t,i,e,voiceless,231.79042983657723,231.80363878521905,0.01320894864178967
S10,u r t e t a n,t,r,e,voiceless,233.54810185539267,233.5566291513513,0.00852729595862911
S10,u r t e t a n,t,e,a,voiceless,233.71799859956897,233.724,0.00600140043107444
S10,t a,t,a,a,voiceless,235.19153338651265,235.199057471182,0.00752408466937026
S10,a rr o p a,p,o,a,voiceless,239.70276745162957,239.715,0.01223254837043441
S10,t a,t,o,a,voiceless,240.2645970384588,240.278,0.01340296154120324
S10,i n i k,k,i,e,voiceless,241.0772321274478,241.111,0.0337678725521755
S10,h a ts_m a m a j t e n,t,j,e,voiceless,243.57576102905105,243.5876323626405,0.01187133358945402
S10,p r e s_a t a k,t,s_a,a,voiceless,244.8767214554765,244.88324232885665,0.00652087338011142
S10,h a ts_m e m a j t e n,t,j,e,voiceless,248.04791859706484,248.068651630376,0.02073303331115994
S10,e t a,t,e,a,voiceless,248.689,248.7099991925304,0.02099919253041093
S10,g a s_m t e k,t,s_m,e,voiceless,249.12506331992165,249.159,0.03393668007834094
