subject,trial,Condition,Age,pupil_max
11,40,Sparse,YA,184.98
11,41,Dense,YA,245.48
11,42,Dense,YA,145.78
11,43,Sparse,YA,58.3200000000001
11,44,Sparse,YA,295.92
11,45,Dense,YA,5.52000000000012
11,46,Sparse,YA,166.74
11,47,Dense,YA,17.72
11,48,Sparse,YA,173.76
11,49,Dense,YA,131.18
11,50,Sparse,YA,200.32
11,51,Dense,YA,44.98
11,52,Sparse,YA,298.64
11,53,Dense,YA,125.06
11,54,Dense,YA,155.28
11,55,Dense,YA,109.98
11,56,Sparse,YA,115.56
11,57,Dense,YA,159.6
11,58,Dense,YA,22.9399999999999
11,59,Sparse,YA,683.06
11,60,Sparse,YA,239.4
11,61,Sparse,YA,519.66
11,62,Dense,YA,230.32
11,63,Sparse,YA,62.54
11,64,Sparse,YA,233.76
11,65,Dense,YA,103.7
11,66,Dense,YA,208.44
11,67,Sparse,YA,461.82
11,68,Sparse,YA,10.6399999999999
11,69,Sparse,YA,241.78
11,70,Dense,YA,331.92
11,71,Dense,YA,84.3599999999999
11,72,Dense,YA,285.58
11,73,Sparse,YA,272.6
11,74,Sparse,YA,346.36
11,75,Sparse,YA,267.16
11,76,Sparse,YA,534.96
11,77,Dense,YA,325.12
11,78,Sparse,YA,143.04
11,79,Sparse,YA,209.48
11,80,Dense,YA,143.26
11,81,Dense,YA,387.82
11,82,Dense,YA,219.04
11,83,Dense,YA,174.9
11,84,Sparse,YA,168.1
13,5,Dense,YA,7.80000000000002
13,6,Dense,YA,33.4399078341013
13,7,Sparse,YA,7.45999999999997
13,8,Dense,YA,70.7
13,9,Dense,YA,81.36
13,10,Sparse,YA,58.4
13,11,Sparse,YA,11.44
13,12,Dense,YA,114.34
13,13,Sparse,YA,6.38000000000001
13,14,Dense,YA,36.52
13,15,Sparse,YA,15.66
13,16,Dense,YA,122.743961352657
13,17,Dense,YA,107.946206896552
13,18,Sparse,YA,32.487027027027
13,19,Sparse,YA,59.36
13,20,Dense,YA,35.6796721311476
13,23,Dense,YA,128.8
13,24,Sparse,YA,114.903572984749
13,25,Sparse,YA,58.6690829694324
13,27,Sparse,YA,19.92
13,29,Dense,YA,171.623474178404
13,30,Sparse,YA,76.8645414847161
13,31,Dense,YA,41.4371988795519
13,32,Dense,YA,9.07999999999998
13,33,Dense,YA,133.085454545455
13,34,Sparse,YA,203.16
13,35,Sparse,YA,28.605
13,37,Sparse,YA,36.7199999999999
13,38,Sparse,YA,136.46
13,39,Sparse,YA,53.4733333333334
13,40,Sparse,YA,34.8923809523809
13,41,Sparse,YA,104.78
13,43,Dense,YA,139.48
13,44,Sparse,YA,17.7365094339622
13,45,Sparse,YA,119.628823529412
13,46,Sparse,YA,38.40995215311
13,47,Dense,YA,51.3644444444446
13,48,Sparse,YA,45.4977489177489
13,49,Dense,YA,34.8675700934579
13,50,Dense,YA,86.64
13,51,Dense,YA,122.5
13,52,Dense,YA,104.098987341772
13,53,Dense,YA,16.64
13,54,Dense,YA,14.1741630901287
13,56,Dense,YA,9.82000000000004
13,57,Dense,YA,44.6331658291457
13,58,Dense,YA,60.1053992395438
13,59,Dense,YA,122.68
13,60,Dense,YA,68.8780327868852
13,61,Sparse,YA,114.584347826087
13,62,Sparse,YA,16.6309090909091
13,63,Sparse,YA,230.125675675676
13,64,Dense,YA,13.06
13,65,Dense,YA,56.6400000000001
13,67,Dense,YA,59.1838888888889
13,68,Dense,YA,26.4200000000001
13,69,Dense,YA,19.2167613961471
13,70,Sparse,YA,12.14
13,71,Sparse,YA,35.22
13,72,Dense,YA,21.4600000000001
13,74,Dense,YA,60.8162831858408
13,75,Dense,YA,27.4124886877828
13,77,Sparse,YA,29.34
13,79,Dense,YA,21.479245283019
13,81,Sparse,YA,28.92
13,82,Sparse,YA,138.46
13,83,Sparse,YA,14.2121126760563
13,84,Sparse,YA,63.3934693877551
14,5,Dense,YA,24.0000000000002
14,6,Dense,YA,422.56
14,7,Sparse,YA,759.207441860465
14,8,Sparse,YA,501.86
14,9,Sparse,YA,246.4
14,10,Dense,YA,28.8200000000004
14,11,Dense,YA,27.9200000000001
14,12,Dense,YA,219.72
14,13,Dense,YA,78.6400000000001
14,14,Dense,YA,194.66
14,15,Sparse,YA,28.14
14,16,Sparse,YA,418.08
14,17,Dense,YA,140.58
14,18,Dense,YA,184.72
14,19,Dense,YA,375.36
14,20,Dense,YA,387.22
14,21,Sparse,YA,326.96
14,22,Sparse,YA,372.08
14,23,Dense,YA,192.42
14,24,Sparse,YA,13.16
14,25,Sparse,YA,20.34
14,26,Dense,YA,272.28
14,27,Dense,YA,119.22
14,28,Sparse,YA,101.14
14,29,Sparse,YA,242.46
14,30,Dense,YA,74.8399999999999
14,31,Dense,YA,677.66
14,32,Sparse,YA,84.9399999999999
14,33,Dense,YA,781.78
14,34,Sparse,YA,33.68
14,35,Sparse,YA,474.12
14,36,Sparse,YA,494.12
14,37,Dense,YA,146.6
14,38,Sparse,YA,508.62
14,39,Sparse,YA,241.8
14,40,Dense,YA,116.74
14,41,Dense,YA,100.12
14,42,Dense,YA,118
14,43,Sparse,YA,388.6
14,44,Dense,YA,181.22
14,45,Dense,YA,49.8600000000001
14,46,Sparse,YA,554.18
14,47,Sparse,YA,340
14,48,Sparse,YA,15.8
14,49,Dense,YA,256.94
14,50,Dense,YA,27.52
14,51,Dense,YA,283.88
14,52,Sparse,YA,541.958
14,53,Sparse,YA,35.4800000000002
14,54,Dense,YA,203.34
14,55,Sparse,YA,495.34
14,56,Sparse,YA,283.72
14,57,Dense,YA,296.06
14,58,Sparse,YA,43.9400000000001
14,59,Sparse,YA,19.3999999999998
14,60,Dense,YA,5.73999999999994
14,61,Sparse,YA,32.2400000000001
14,62,Sparse,YA,367.32
14,63,Dense,YA,262.66
14,64,Sparse,YA,102.22
14,65,Sparse,YA,215.14
14,66,Dense,YA,12.2600000000001
14,67,Sparse,YA,164.96
14,68,Dense,YA,760.56
14,69,Sparse,YA,72.1979166666667
14,70,Dense,YA,28.8199999999998
14,71,Sparse,YA,133.5
14,72,Dense,YA,789.2
14,73,Sparse,YA,268.806341463415
14,74,Dense,YA,214.52
14,75,Sparse,YA,243.36
14,76,Dense,YA,223.54
14,77,Dense,YA,22.1
14,78,Dense,YA,42.9200000000001
14,79,Sparse,YA,65.8898305084745
14,80,Dense,YA,24.78
14,81,Sparse,YA,219.68
14,82,Dense,YA,85.1000000000002
14,83,Sparse,YA,173.72
14,84,Sparse,YA,343.02
15,8,Dense,YA,92.28
15,9,Sparse,YA,143.34
15,10,Sparse,YA,208.8
15,11,Sparse,YA,195.68
15,12,Dense,YA,250.16
15,13,Dense,YA,233.98
15,14,Dense,YA,193.34
15,15,Dense,YA,208.336260162602
15,16,Sparse,YA,199.559541284403
15,17,Dense,YA,80.6400000000001
15,18,Sparse,YA,210.12
15,19,Dense,YA,217.24
15,20,Sparse,YA,176.249458128079
15,21,Dense,YA,110.166507177034
15,22,Dense,YA,341.85
15,23,Sparse,YA,69.0212785388127
15,24,Dense,YA,81.9000000000001
15,25,Sparse,YA,367.458095238095
15,26,Dense,YA,81.2594945848377
15,27,Sparse,YA,240.06
15,28,Dense,YA,478.8
15,29,Dense,YA,357
15,30,Sparse,YA,124.238983557548
15,31,Sparse,YA,75.248076923077
15,32,Sparse,YA,173.34
15,33,Sparse,YA,206.66
15,34,Sparse,YA,187.561255230126
15,35,Sparse,YA,155.730472103004
15,36,Sparse,YA,11.82
15,37,Dense,YA,103.52
15,38,Dense,YA,262.48
15,39,Dense,YA,201.06
15,40,Dense,YA,134.84
15,41,Dense,YA,180.44
15,42,Sparse,YA,124.64
15,43,Sparse,YA,542.36
15,44,Dense,YA,38.8885714285716
15,45,Dense,YA,159.370875912409
15,46,Sparse,YA,343.391570247934
15,47,Sparse,YA,242.66
15,48,Dense,YA,111.92
15,49,Dense,YA,21.4766666666664
15,50,Dense,YA,192.990089285714
15,51,Sparse,YA,414.84
15,52,Dense,YA,337.38
15,53,Dense,YA,13.8599999999999
15,54,Sparse,YA,424.56
15,55,Dense,YA,159.96
15,56,Dense,YA,122.16
15,57,Dense,YA,368.6
15,58,Sparse,YA,232.065514018691
15,59,Dense,YA,158.96
15,60,Dense,YA,149.08
15,61,Sparse,YA,133.03734439834
15,62,Dense,YA,41.6000000000002
15,63,Sparse,YA,143.369696969697
15,64,Sparse,YA,478.501904761905
15,65,Dense,YA,157.3
15,66,Sparse,YA,43.8599999999998
15,67,Sparse,YA,43.998242677824
15,68,Dense,YA,616.62
15,69,Dense,YA,120.82
15,70,Dense,YA,237.91756097561
15,71,Sparse,YA,307.661605839416
15,72,Sparse,YA,386.5
15,73,Dense,YA,526.04
15,74,Sparse,YA,155.74
15,75,Dense,YA,304.2
15,76,Sparse,YA,162.78
15,77,Dense,YA,281.483905325444
15,78,Sparse,YA,104.691621621622
15,79,Sparse,YA,145.2
15,80,Sparse,YA,251.52
15,81,Sparse,YA,229.32
15,82,Sparse,YA,441.06
15,83,Sparse,YA,245.74
15,84,Sparse,YA,641.26
16,5,Sparse,YA,218.149274193548
16,6,Sparse,YA,240.994247787611
16,7,Sparse,YA,161.119555555556
16,8,Sparse,YA,207.46
16,9,Sparse,YA,380.9
16,10,Dense,YA,283.7
16,11,Sparse,YA,76.1800000000001
16,12,Sparse,YA,159.8
16,13,Sparse,YA,202.4
16,14,Dense,YA,248.38
16,15,Sparse,YA,365.84
16,16,Dense,YA,295.755759162304
16,17,Sparse,YA,316.48
16,18,Sparse,YA,126.905350877193
16,19,Sparse,YA,210.64
16,20,Sparse,YA,84.88
16,21,Sparse,YA,102.14
16,22,Sparse,YA,11.7263843648208
16,23,Sparse,YA,327.06
16,24,Dense,YA,153.56
16,25,Dense,YA,289.86
16,26,Sparse,YA,313.27696969697
16,27,Dense,YA,126.36
16,29,Dense,YA,26.06
16,30,Sparse,YA,285.16
16,31,Sparse,YA,230.26
16,32,Sparse,YA,282.62
16,33,Sparse,YA,282.8
16,34,Dense,YA,178.92
16,35,Dense,YA,528.2
16,36,Dense,YA,50.9199999999999
16,37,Dense,YA,79.2062283737024
16,38,Dense,YA,247.653333333333
16,39,Sparse,YA,276.12
16,40,Dense,YA,173.350423452769
16,41,Dense,YA,276.86
16,42,Dense,YA,125.96
16,43,Dense,YA,400.26
16,44,Dense,YA,8.5200000000001
16,45,Sparse,YA,69.9095934959349
16,46,Dense,YA,130.435633802817
16,48,Dense,YA,59.0600000000001
16,49,Dense,YA,434.38
16,50,Sparse,YA,378.16
16,51,Sparse,YA,163.04
16,52,Dense,YA,71.0400000000001
16,53,Dense,YA,103.6
16,54,Dense,YA,143.34
16,55,Sparse,YA,322.82
16,58,Sparse,YA,342.148055555555
16,61,Sparse,YA,909.08
16,63,Dense,YA,223.265843621399
16,64,Dense,YA,306.42
16,65,Dense,YA,354.38
16,66,Sparse,YA,332.418096723869
16,67,Sparse,YA,556.26
16,69,Dense,YA,26.0200000000001
16,70,Sparse,YA,190.38
16,73,Sparse,YA,231.422222222222
16,74,Dense,YA,290.18
16,75,Dense,YA,161.34
16,76,Dense,YA,304.02
16,77,Sparse,YA,751.94
16,79,Dense,YA,312.925104895105
16,80,Dense,YA,62.4799999999999
16,83,Sparse,YA,254.2
16,84,Dense,YA,99.6199999999999
17,5,Sparse,YA,330.02
17,6,Dense,YA,366.94
17,7,Sparse,YA,30.1400000000001
17,8,Sparse,YA,152.34
17,9,Sparse,YA,235.66
17,10,Dense,YA,60.4799999999999
17,11,Dense,YA,117.34
17,12,Sparse,YA,423.86
17,13,Sparse,YA,450.46
17,14,Dense,YA,404.22
17,15,Sparse,YA,242.42
17,16,Sparse,YA,126.86
17,17,Sparse,YA,191.78085106383
17,18,Sparse,YA,236.62
17,19,Sparse,YA,548.14
17,20,Dense,YA,961.66
17,21,Sparse,YA,55.3800000000001
17,22,Sparse,YA,106.76
17,23,Dense,YA,457.48
17,24,Dense,YA,186.56
17,25,Dense,YA,110.3
17,26,Dense,YA,371.38
17,27,Dense,YA,639.22
17,28,Dense,YA,479.26
17,29,Sparse,YA,201.6
17,30,Sparse,YA,72.0800000000002
17,31,Dense,YA,101.48
17,32,Dense,YA,230.74
17,33,Dense,YA,696.84
17,34,Dense,YA,39.4200000000002
17,35,Sparse,YA,360.34
17,36,Sparse,YA,7.53999999999996
17,37,Sparse,YA,131.12
17,38,Sparse,YA,283.06
17,39,Dense,YA,29.5399999999998
17,40,Dense,YA,76.0936585365855
17,41,Dense,YA,300.24
17,42,Dense,YA,145.14
17,43,Sparse,YA,143.76
17,44,Dense,YA,312.02
17,45,Dense,YA,72.5200000000002
17,46,Dense,YA,178.56
17,47,Dense,YA,103.84
17,48,Dense,YA,110.34
17,49,Sparse,YA,450.96
17,50,Sparse,YA,41.9200000000002
17,51,Sparse,YA,295.9
17,52,Sparse,YA,343.98
17,53,Sparse,YA,197.64
17,54,Sparse,YA,617.48
17,55,Dense,YA,108.02
17,56,Dense,YA,459.52
17,57,Dense,YA,22.12
17,58,Dense,YA,531.14
17,59,Dense,YA,45.2599999999998
17,60,Sparse,YA,485.62
17,61,Sparse,YA,191.76
17,62,Dense,YA,352.7
17,63,Sparse,YA,22.0000000000001
17,64,Dense,YA,65.04
17,65,Sparse,YA,71.8600000000001
17,66,Dense,YA,213.92
17,67,Sparse,YA,376.14
17,68,Dense,YA,185.1
17,69,Dense,YA,54.9199999999998
17,70,Sparse,YA,367
17,71,Sparse,YA,201.22
17,72,Sparse,YA,297.24
17,73,Dense,YA,124.4
17,74,Sparse,YA,268.62
17,75,Dense,YA,49.18
17,76,Sparse,YA,39.6533333333334
17,77,Sparse,YA,132.32
17,78,Dense,YA,81.7600000000001
17,79,Dense,YA,334.38
17,80,Sparse,YA,534.7
17,81,Sparse,YA,24.0199999999998
17,82,Dense,YA,99.4129670329674
17,83,Sparse,YA,356.18625
17,84,Dense,YA,270.42
18,5,Sparse,YA,295.32
18,6,Dense,YA,274.26
18,7,Sparse,YA,323.26
18,8,Sparse,YA,303.54
18,9,Sparse,YA,260.86
18,10,Sparse,YA,165.96
18,11,Sparse,YA,180.28
18,12,Sparse,YA,202.1
18,13,Sparse,YA,686.38
18,14,Sparse,YA,321.02
18,15,Dense,YA,387.64
18,16,Sparse,YA,133.02
18,17,Dense,YA,133.76
18,18,Sparse,YA,27.4399999999999
18,19,Sparse,YA,29.3
18,20,Dense,YA,229.16
18,21,Dense,YA,315.64
18,22,Sparse,YA,126.28
18,23,Sparse,YA,156.28
18,24,Sparse,YA,37.98
18,25,Dense,YA,16
18,26,Sparse,YA,38.68
18,27,Sparse,YA,251.88
18,28,Sparse,YA,311.48
18,29,Sparse,YA,345.9
18,30,Sparse,YA,38.4600000000001
18,31,Dense,YA,283.98
18,32,Dense,YA,506.3
18,33,Dense,YA,408.78
18,34,Sparse,YA,114.91794117647
18,35,Dense,YA,204.18
18,36,Sparse,YA,109.6
18,37,Dense,YA,292.14
18,38,Dense,YA,323.94
18,39,Sparse,YA,230.1
18,40,Dense,YA,228.2
18,41,Sparse,YA,364.74
18,42,Dense,YA,130.2
18,43,Sparse,YA,143.22
18,44,Sparse,YA,191.88
18,45,Dense,YA,174.32
18,46,Sparse,YA,192.598036809816
18,47,Dense,YA,35.5686861313868
18,48,Sparse,YA,216.3
18,49,Dense,YA,353.18
18,50,Dense,YA,123.94
18,51,Dense,YA,27.2400000000001
18,52,Sparse,YA,10.4200000000001
18,53,Sparse,YA,93.6799999999999
18,54,Sparse,YA,211.16
18,55,Dense,YA,22.1200000000001
18,56,Dense,YA,100.4
18,57,Dense,YA,384.06
18,58,Dense,YA,157.12
18,59,Sparse,YA,164.22
18,60,Dense,YA,126.3
18,61,Sparse,YA,99.0999999999999
18,62,Dense,YA,321.7
18,63,Sparse,YA,517.86
18,64,Dense,YA,49.9600000000001
18,65,Sparse,YA,37.4
18,66,Sparse,YA,243.4
18,67,Sparse,YA,229
18,68,Dense,YA,233.14
18,69,Dense,YA,31.7600000000002
18,70,Dense,YA,153.8
18,71,Dense,YA,260.66
18,72,Dense,YA,285.353369565217
18,73,Dense,YA,282.26
18,74,Dense,YA,95.14
18,75,Sparse,YA,49.58
18,76,Dense,YA,388.26
18,77,Dense,YA,72.32
18,78,Dense,YA,60.9
18,79,Dense,YA,53.0400000000001
18,80,Sparse,YA,60.56
18,81,Dense,YA,162
18,82,Dense,YA,137.24
18,83,Dense,YA,101.26
18,84,Sparse,YA,68.7000000000001
19,5,Dense,YA,38.3799999999999
19,6,Dense,YA,82.3400000000001
19,7,Dense,YA,271.94
19,8,Dense,YA,556.38
19,9,Sparse,YA,161.5
19,10,Sparse,YA,613.6
19,11,Sparse,YA,768.994642857143
19,12,Dense,YA,153.46
19,13,Sparse,YA,103.42
19,14,Sparse,YA,223.998300653595
19,15,Sparse,YA,248.98
19,16,Dense,YA,156.74
19,17,Sparse,YA,236.74
19,18,Dense,YA,123.56
19,19,Sparse,YA,565.52
19,20,Sparse,YA,87.8400000000002
19,21,Sparse,YA,255.24
19,22,Sparse,YA,483.46
19,23,Sparse,YA,371.313043478261
19,24,Dense,YA,47.4599999999998
19,25,Sparse,YA,86.9400000000001
19,26,Dense,YA,145.24
19,27,Dense,YA,144.98
19,28,Dense,YA,278.128076923077
19,29,Sparse,YA,328.442857142857
19,30,Dense,YA,111.36
19,31,Sparse,YA,151.9
19,32,Dense,YA,96.1400000000002
19,33,Dense,YA,468.4
19,34,Dense,YA,526.72
19,35,Sparse,YA,15.7799999999999
19,36,Dense,YA,61.48
19,37,Dense,YA,124.8
19,38,Sparse,YA,61.5399999999999
19,39,Sparse,YA,186.26
19,40,Dense,YA,134.82
19,41,Sparse,YA,230.62
19,42,Sparse,YA,336.04
19,43,Sparse,YA,27.5799999999998
19,44,Dense,YA,498.76
19,45,Dense,YA,165.94
19,46,Dense,YA,87.6237209302328
19,47,Sparse,YA,308.58
19,48,Dense,YA,444.34
19,49,Dense,YA,166.406817496229
19,50,Sparse,YA,17.4800000000001
19,51,Dense,YA,333.737321428572
19,52,Sparse,YA,54.3799999999999
19,53,Sparse,YA,63.8800000000002
19,54,Sparse,YA,579.1
19,55,Dense,YA,402.78
19,56,Sparse,YA,402.829361702128
19,57,Sparse,YA,336.06
19,58,Dense,YA,22.0444444444446
19,59,Sparse,YA,359.84
19,60,Dense,YA,48.2
19,61,Dense,YA,29.7400000000001
19,62,Dense,YA,233.493846153846
19,63,Sparse,YA,72.3800000000003
19,64,Dense,YA,770.24
19,65,Dense,YA,328.34
19,66,Dense,YA,276.22
19,67,Sparse,YA,60.5000000000005
19,68,Sparse,YA,13.08
19,69,Dense,YA,12.32
19,70,Sparse,YA,127.16
19,71,Sparse,YA,27.02
19,72,Sparse,YA,73.1600000000003
19,73,Sparse,YA,83.6600000000002
19,74,Sparse,YA,313.66
19,75,Dense,YA,29.62
19,76,Dense,YA,42.3333333333334
19,77,Sparse,YA,244.86
19,78,Dense,YA,32.1800000000001
19,79,Dense,YA,285.9
19,80,Dense,YA,15.5599999999999
19,81,Sparse,YA,19.2400000000002
19,82,Sparse,YA,389.22
19,83,Dense,YA,243.92
19,84,Dense,YA,440.99395348837197
20,5,Dense,YA,209.303703703704
20,6,Dense,YA,390.48
20,7,Dense,YA,365.74
20,8,Sparse,YA,165.32
20,9,Sparse,YA,258.46
20,10,Sparse,YA,210.287109004739
20,11,Dense,YA,370.04
20,12,Dense,YA,372.04
20,13,Sparse,YA,158.12
20,14,Sparse,YA,389.74
20,15,Dense,YA,403.64
20,16,Dense,YA,240.8
20,17,Sparse,YA,289.58
20,18,Dense,YA,164.72
20,19,Sparse,YA,157.26
20,20,Dense,YA,169.7
20,21,Dense,YA,447.1
20,22,Sparse,YA,175.5
20,23,Dense,YA,347.96
20,24,Dense,YA,171.3
20,25,Dense,YA,54.7399999999999
20,26,Sparse,YA,274.82
20,27,Sparse,YA,21.7599999999999
20,28,Dense,YA,80.44
20,29,Dense,YA,288.36
20,30,Dense,YA,225.9
20,31,Sparse,YA,244.36
20,32,Dense,YA,59.64
20,33,Sparse,YA,81.8400000000001
20,34,Dense,YA,119.356280991735
20,35,Dense,YA,157.02
20,36,Sparse,YA,31.5600000000002
20,37,Dense,YA,115.133976833977
20,38,Dense,YA,220.444827586207
20,39,Dense,YA,243.52
20,40,Dense,YA,302.04
20,41,Dense,YA,373.9
20,42,Dense,YA,266.68
20,43,Sparse,YA,218.84
20,44,Sparse,YA,114.96
20,45,Sparse,YA,212.734077253219
20,46,Sparse,YA,101.84
20,47,Sparse,YA,319.06
20,48,Sparse,YA,390.414202898551
20,49,Sparse,YA,138.94
20,50,Sparse,YA,173.042173687846
20,51,Sparse,YA,187
20,52,Dense,YA,269.1
20,53,Dense,YA,130.557391304348
20,54,Sparse,YA,101.987782426778
20,55,Sparse,YA,238.18
20,56,Dense,YA,268.38
20,57,Sparse,YA,101.559641255605
20,58,Dense,YA,428.12
20,59,Sparse,YA,69.4905555555556
20,60,Sparse,YA,78.72
20,61,Dense,YA,351.88
20,62,Sparse,YA,89.4200000000001
20,63,Sparse,YA,216
20,64,Dense,YA,422.54
20,65,Sparse,YA,198.069535864979
20,66,Dense,YA,246.08
20,67,Sparse,YA,63.4600000000001
20,68,Sparse,YA,417.22
20,69,Sparse,YA,174.62
20,70,Dense,YA,408.930769230769
20,71,Dense,YA,232.9
20,72,Sparse,YA,270.86
20,73,Dense,YA,371.604680851064
20,74,Sparse,YA,70.9199999999999
20,75,Sparse,YA,131.1
20,76,Sparse,YA,117.4
20,77,Dense,YA,219.96
20,78,Dense,YA,71.1199999999999
20,79,Sparse,YA,302.68
20,80,Dense,YA,245.76
20,81,Sparse,YA,81.18
20,82,Dense,YA,296.613333333333
20,83,Dense,YA,204.96
20,84,Sparse,YA,221.64
21,5,Dense,YA,172.36
21,6,Dense,YA,32.4000000000001
21,7,Dense,YA,289.14
21,8,Dense,YA,54.7600000000001
21,9,Sparse,YA,132.42
21,10,Sparse,YA,261.52
21,11,Sparse,YA,172.04
21,12,Dense,YA,6.03999999999996
21,13,Sparse,YA,69.0599999999999
21,14,Sparse,YA,190.02
21,15,Sparse,YA,211.72
21,16,Dense,YA,111.4
21,17,Sparse,YA,251.94
21,18,Dense,YA,142.32
21,19,Sparse,YA,218.02
21,20,Sparse,YA,32.62
21,21,Sparse,YA,190.76
21,22,Dense,YA,113.98
21,23,Dense,YA,32.36
21,24,Sparse,YA,15.7599999999999
21,25,Sparse,YA,22.3400000000001
21,26,Sparse,YA,159.9
21,27,Dense,YA,112.66
21,28,Sparse,YA,24.5799999999999
21,29,Dense,YA,218.02
21,30,Sparse,YA,73.1000000000001
21,31,Dense,YA,172.92
21,32,Sparse,YA,11.8200000000001
21,33,Sparse,YA,101.02
21,34,Sparse,YA,367.74
21,35,Sparse,YA,69.6599999999999
21,36,Sparse,YA,35.0999999999999
21,37,Sparse,YA,149.06
21,38,Sparse,YA,110.02
21,39,Dense,YA,33.26
21,40,Sparse,YA,174.68
21,41,Sparse,YA,32.56
21,42,Dense,YA,205.42
21,43,Sparse,YA,76.62
21,44,Dense,YA,190.68
21,45,Dense,YA,507.12
21,46,Sparse,YA,77.08
21,47,Dense,YA,91.2
21,48,Sparse,YA,75.3600000000001
21,49,Dense,YA,275.12
21,50,Dense,YA,122.3
21,51,Sparse,YA,202.84
21,52,Sparse,YA,50.76
21,53,Dense,YA,217.58
21,54,Dense,YA,159.38
21,55,Sparse,YA,327.44
21,56,Dense,YA,12.5200000000002
21,57,Sparse,YA,109.08
21,58,Sparse,YA,278.22
21,59,Sparse,YA,141.52
21,60,Dense,YA,194.7
21,61,Dense,YA,34.4000000000001
21,62,Dense,YA,104.6
21,63,Dense,YA,117.82
21,64,Dense,YA,67.7799999999999
21,65,Dense,YA,82.28
21,66,Sparse,YA,37.2000000000001
21,67,Dense,YA,137.2
21,68,Dense,YA,271.48
21,69,Sparse,YA,8.27999999999995
21,70,Dense,YA,90.0600000000001
21,71,Dense,YA,26.5199999999999
21,72,Dense,YA,171.1
21,73,Dense,YA,469.06
21,74,Dense,YA,1.32
21,75,Dense,YA,57.4199999999999
21,76,Sparse,YA,130.34
21,77,Sparse,YA,41.9399999999999
21,78,Sparse,YA,207.2
21,79,Dense,YA,218.46
21,80,Dense,YA,96.2399999999999
21,81,Sparse,YA,71.8399999999999
21,82,Dense,YA,38.4
21,83,Sparse,YA,28.5999999999999
21,84,Dense,YA,247.32
22,5,Sparse,YA,248.2
22,6,Sparse,YA,276.86
22,7,Sparse,YA,454.24
22,8,Sparse,YA,303.04
22,9,Dense,YA,374.36
22,10,Dense,YA,279.06
22,11,Dense,YA,550.68
22,12,Dense,YA,71.1399999999999
22,13,Dense,YA,416.12
22,14,Sparse,YA,460.434579439252
22,15,Dense,YA,395.212448377581
22,16,Sparse,YA,476.916444444444
22,17,Dense,YA,243.4875
22,18,Sparse,YA,326.48
22,19,Dense,YA,488.76
22,20,Sparse,YA,181.3
22,21,Dense,YA,452.5
22,22,Dense,YA,67.4499999999998
22,23,Dense,YA,339.38
22,24,Dense,YA,141.903639921722
22,25,Sparse,YA,446.4
22,26,Sparse,YA,224.46
22,27,Sparse,YA,187.16
22,28,Sparse,YA,168.76
22,29,Sparse,YA,217.43696969697
22,30,Sparse,YA,458.46
22,31,Sparse,YA,398.898008658009
22,32,Dense,YA,191.707715133531
22,33,Sparse,YA,395.92
22,34,Dense,YA,659.44
22,35,Sparse,YA,351.82
22,36,Dense,YA,148.28
22,37,Dense,YA,442.58
22,38,Sparse,YA,226.12
22,39,Dense,YA,143.53021978022
22,40,Dense,YA,112.34
22,41,Dense,YA,194.90796460177
22,42,Dense,YA,327.34
22,43,Sparse,YA,414.36
22,44,Sparse,YA,337.84
22,45,Sparse,YA,160.923677130045
22,46,Sparse,YA,206.02
22,47,Dense,YA,331.44
22,48,Dense,YA,63.5
22,49,Dense,YA,9.95999999999995
22,50,Dense,YA,117.18
22,51,Dense,YA,421.797706422018
22,52,Sparse,YA,322.64
22,53,Sparse,YA,273.46
22,54,Dense,YA,462.58
22,55,Dense,YA,154.4
22,56,Sparse,YA,195.84
22,57,Sparse,YA,144
22,58,Dense,YA,227.31
22,59,Sparse,YA,417.02
22,60,Dense,YA,392.891304347826
22,61,Sparse,YA,405.68
22,62,Sparse,YA,60.0318181818179
22,63,Sparse,YA,29.1463414634147
22,64,Dense,YA,273.405188284519
22,65,Dense,YA,283.66
22,66,Sparse,YA,90.2595391705071
22,67,Sparse,YA,244.08
22,68,Sparse,YA,195.832064777328
22,69,Dense,YA,498.22
22,70,Sparse,YA,157.31619047619
22,71,Dense,YA,83.7084466019417
22,72,Dense,YA,507.74
22,73,Dense,YA,407.2
22,74,Dense,YA,221.490985915493
22,75,Dense,YA,171.689523809524
22,76,Dense,YA,158.829070294785
22,77,Sparse,YA,381.1
22,78,Sparse,YA,359.557488789238
22,79,Sparse,YA,428.32
22,80,Sparse,YA,202.44
22,81,Sparse,YA,357.34
22,82,Dense,YA,441.74
22,83,Dense,YA,463.903773584906
22,84,Sparse,YA,286.5
23,5,Sparse,YA,422.66
23,6,Sparse,YA,645.62
23,7,Dense,YA,102.54
23,8,Dense,YA,170.16
23,9,Sparse,YA,58
23,10,Dense,YA,562.64
23,11,Sparse,YA,397.56
23,12,Sparse,YA,663.12
23,13,Dense,YA,232.22
23,14,Sparse,YA,397.04
23,15,Sparse,YA,398.52
23,16,Dense,YA,391.24
23,17,Sparse,YA,273.5
23,18,Dense,YA,133.54
23,19,Sparse,YA,26.5799999999999
23,20,Dense,YA,167.16
23,21,Sparse,YA,653.92
23,22,Sparse,YA,362.68
23,23,Sparse,YA,315.74
23,24,Sparse,YA,340.76
23,25,Sparse,YA,65.02
23,26,Dense,YA,528.62
23,27,Sparse,YA,404.92
