id,place_etym,context,prev_sound,sound_etym,next_sound,letter,category,freqGO,freqLUB,loan,page,frequency,manner,lexeme,form,spelling,frequency_class
31548,laminal,#_,&,tz,a,z,grammatical,0.05,0.71,yes,412,-1.36797652371648,affricate,enamoratu,#z#att,ConSpell,low
31549,laminal,_V,o,z,a,z,content,0.68,5.67,yes,412,-0.717009411418396,fricative,gozatu,Go#z#attu,ConSpell,mid
31550,laminal,_#,a,z,&,z,grammatical,0.05,2.84,yes,412,-1.36797652371648,fricative,okasio,ocacioa#z#,ConSpell,low
31551,apical,_V,a,s,i,c,content,0.05,2.84,yes,412,-1.36797652371648,fricative,okasio,oca#c#ioaz,InnSpell,low
31553,apical,_C,u,s,t,s,content,7.22,8.51,yes,412,-0.127783347097414,fricative,gustatu,Gu#s#tatu,ConSpell,mid
31554,laminal,#_,&,z,e,s,grammatical,18.62,12.05,no,412,0.108499254675605,fricative,zerbait,#s#erbaitezatt,InnSpell,mid
31555,laminal,_V,e,tz,a,z,grammatical,18.62,12.05,no,412,0.108499254675605,affricate,zerbait,serbaite#z#att,ConSpell,mid
31556,laminal,_V,e,z,i,z,content,23.95,7.09,no,412,0.171282743233728,fricative,ezin,E#z#in,ConSpell,mid
31558,apical,_C,a,s,t,s,content,0.24,1.42,yes,413,-0.976754274706637,fricative,gastu,ga#s#ttua,ConSpell,mid
31559,laminal,#_,&,z,e,s,grammatical,111.87,49.63,no,413,0.555709486614679,fricative,zer,#s#er,InnSpell,high
31560,apical,_V,e,s,a,z,content,164.23,52.47,no,413,0.651464039031931,fricative,esan,e#z#an,InnSpell,high
31561,laminal,_C,ai,z,t,z,content,1.86,13.47,no,413,-0.466047357663406,fricative,gaizto,gai#z#toa,ConSpell,mid
31562,apical,_C,u,s,t,s,content,0.18,7.09,yes,413,-1.04850391469122,fricative,gusto,gu#s#toa,ConSpell,mid
31563,laminal,_V,au,z,a,z,content,18.89,30.49,old,413,0.112089805875737,fricative,gauza,Gau#z#a,ConSpell,mid
31565,apical,_C,u,s,t,z,content,48.85,30.49,no,413,0.349055874419847,fricative,ekusi,ecu#z#ttea,InnSpell,high
31567,apical,_C,u,s,k,s,content,0.88,0.71,old,413,-0.652705280082332,fricative,puska,pu#s#cac,ConSpell,mid
31568,apical,_#,e,s,&,z,content,2.11,1.42,no,413,-0.434594400727996,fricative,iges,Igue#z#,InnSpell,mid
31570,laminal,_V,n,z/tz,a,z,content,0.01,2.13,yes,413,-1.76938002380436,affricate,bengantza,bengan#z#a,ConSpell,low
31571,laminal,_V,a,z,i,c,content,0.01,0.71,yes,414,-1.76938002380436,fricative,dejazio,dexa#c#io,ConSpell,low
31572,apical,_V,a,s,i,c,content,0.02,0.71,no,414,-1.5965049459879,fricative,azienda,a#c#iendena,InnSpell,low
31573,laminal,_#,i,tz,&,z,content,25.38,19.85,no,414,0.185746580929339,affricate,itz,I#z#,ConSpell,mid
31574,apical,_C,e,s,k,z,content,21.43,19.14,no,414,0.143554651549363,fricative,esku,e#z#cu,InnSpell,mid
31575,apical,_V,a,s,a,z,content,0.59,1.42,no,414,-0.752417648879472,fricative,masail,ma#z#ail,InnSpell,mid
31576,laminal,_#,a,z,&,z,grammatical,28.88,0.71,no,414,0.217966808535506,fricative,bi,bia#z#,ConSpell,high
31579,laminal,#_,&,z,a,z,content,0.32,2.13,yes,414,-0.90500463472205706,fricative,zapata,#z#apatecoa,ConSpell,mid
31580,laminal,_V,r,z/tz,a,z,grammatical,0.71,1.42,no,414,-0.706242011968435,affricate,gor,gor#z#att,ConSpell,mid
31581,laminal,_V,u,tz,e,z,content,0.36,11.34,old,414,-0.875628836874756,affricate,gurutze,guru#z#e,ConSpell,mid
31582,laminal,_V,a,z,i,c,content,0.02,0.71,yes,414,-1.5965049459879,fricative,palazio,pala#c#io,ConSpell,low
31584,apical,_V,o,s,i,s,content,0.01,0.71,yes,415,-1.76938002380436,fricative,inposible,impo#s#ibleac,ConSpell,low
31585,laminal,_V,au,z,a,z,content,18.89,30.49,old,415,0.112089805875737,fricative,gauza,gau#z#a,ConSpell,mid
31586,laminal,_#,e,z,&,z,grammatical,160.86,4.96,no,415,0.646292988628503,fricative,bat,bate#z#,ConSpell,high
31587,apical,_C,a,s,k,z,grammatical,24.45,21.98,no,415,0.17643594344657,fricative,asko,A#z#co,InnSpell,mid
31588,laminal,_V,a,tz,e,c,grammatical,0.01,2.84,yes,415,-1.76938002380436,affricate,inportatu,importta#c#en,ConSpell,low
31589,apical,#_,&,s,e,s,content,6.43,4.25,yes,415,-0.156684619818079,fricative,seguru,#s#eguruaren,ConSpell,mid
31590,laminal,_V,a,z,a,z,content,0.01,1.42,yes,415,-1.76938002380436,fricative,disfrazatu,disfra#z#atua,ConSpell,low
31591,apical,_C,i,s,f,s,content,0.01,1.42,yes,415,-1.76938002380436,fricative,disfrazatu,di#s#frazatua,ConSpell,low
31593,laminal,_C,e,z,p,s,content,0.03,7.8,old,415,-1.49537950815602,fricative,ezpata,e#s#patean,InnSpell,low
31595,laminal,_V,o,z,a,z,content,0.01,3.55,yes,415,-1.76938002380436,fricative,boz,Vo#z#a,ConSpell,low
31596,laminal,_V,i,tz,e,c,grammatical,0.03,2.13,yes,415,-1.49537950815602,affricate,korritu,corri#c#en,ConSpell,low
31598,apical,_V,u,ts,a,z,content,4.17,2.84,no,416,-0.264692016238147,affricate,uts,u#z#a,InnSpell,mid
31599,apical,#_,&,s,o,s,content,0.23,1.42,old,416,-0.987368898643423,fricative,soka,#s#oca,ConSpell,mid
31601,apical,_C,a,s,t,s,content,0.01,4.25,yes,416,-1.76938002380436,fricative,arrastratu,arra#s#tracen,ConSpell,low
31602,laminal,_V,a,tz,e,c,grammatical,0.01,4.25,yes,416,-1.76938002380436,affricate,arrastratu,arrastra#c#en,ConSpell,low
31604,apical,_#,o,s,&,z,content,0.01,0.71,yes,416,-1.76938002380436,fricative,kantaros,canttaro#z#,InnSpell,low
31606,laminal,_V,o,tz,a,z,grammatical,1.86,13.47,no,417,-0.466047357663406,affricate,gaizto,gaizto#z#att,ConSpell,mid
31607,laminal,_C,ai,z,t,z,content,1.86,13.47,no,417,-0.466047357663406,fricative,gaizto,gai#z#tozatt,ConSpell,mid
31608,laminal,_V,n,z/tz,i,c,content,1.45,5.67,yes,417,-0.528152681152917,affricate,pazientzia,pacien#c#iarequin,ConSpell,mid
31609,laminal,_V,a,z,i,c,content,1.45,5.67,yes,417,-0.528152681152917,fricative,pazientzia,pa#c#ienciarequin,ConSpell,mid
31610,laminal,_V,oi,z,e,c,content,4.3,4.96,no,417,-0.25703550417818,fricative,goiz,goi#c#ean,ConSpell,mid
31611,apical,_V,a,s,a,z,content,0.01,0.71,yes,417,-1.76938002380436,fricative,konpas,compa#z#a,InnSpell,low
31613,laminal,_C,i,z,k,s,content,3.07,1.42,no,417,-0.341069734484014,fricative,bizkar,bi#s#carrean,InnSpell,mid
31614,laminal,_#,o,z,&,z,grammatical,0.03,6.38,yes,417,-1.49537950815602,fricative,espazio,espacio#z#,ConSpell,low
31615,apical,_C,e,s,p,s,content,0.03,6.38,yes,417,-1.49537950815602,fricative,espazio,e#s#pacioz,ConSpell,low
31616,laminal,_V,a,z,i,c,content,0.03,6.38,yes,417,-1.49537950815602,fricative,espazio,espa#c#ioz,ConSpell,low
31617,laminal,#_,&,z,e,s,grammatical,18.62,12.05,no,417,0.108499254675605,fricative,zerbait,#s#erbaitean,InnSpell,mid
31618,apical,_C,e,s,k,z,content,21.43,19.14,no,418,0.143554651549363,fricative,esku,e#z#cua,InnSpell,mid
31619,laminal,_#,e,z,&,z,grammatical,160.86,4.96,no,418,0.646292988628503,fricative,bat,batte#z#,ConSpell,high
31620,apical,_C,o,s,t,s,content,0.01,1.42,yes,418,-1.76938002380436,fricative,mostratu,Mo#s#ttratu,ConSpell,low
31622,apical,_C,o,s,t,s,content,0.01,1.42,yes,418,-1.76938002380436,fricative,mostratu,Mo#s#tratu,ConSpell,low
31623,apical,_V,e,s,a,s,content,0.01,1.42,yes,418,-1.76938002380436,fricative,pesadumbre,pe#s#adumbre,ConSpell,low
31624,apical,_C,a,s,k,z,grammatical,24.45,21.98,no,418,0.17643594344657,fricative,asko,A#z#co,InnSpell,mid
31625,laminal,#_,&,z,o,s,content,1.36,4.96,no,418,-0.544134333601936,fricative,zor,#s#or,InnSpell,mid
31629,laminal,_V,a,tz,e,c,grammatical,0.01,3.55,yes,418,-1.76938002380436,affricate,eskapatu,escapa#c#enaiz,ConSpell,low
31630,apical,_C,e,s,k,s,content,0.01,3.55,yes,418,-1.76938002380436,fricative,eskapatu,e#s#capacenaiz,ConSpell,low
31631,laminal,_#,i,z,&,z,grammatical,677.35,674.99,no,418,1.00485247356585,fricative,izan,escapacenai#z#,ConSpell,high
31632,laminal,_V,e,z,a,z,content,0.25,2.84,yes,418,-0.966573023628603,fricative,pieza,pie#z#a,ConSpell,mid
31636,laminal,_#,a,z,&,z,grammatical,4.98,2.84,no,418,-0.220418992562456,fricative,gau,gaba#z#,ConSpell,mid
31638,apical,_C,e,s,k,z,content,21.43,19.14,no,419,0.143554651549363,fricative,esku,E#z#cuac,InnSpell,mid
31641,laminal,_#,o,z,&,z,grammatical,0.01,1.42,old,419,-1.76938002380436,fricative,makilazo,maquilazo#z#,ConSpell,low
31642,laminal,_V,a,z,o,z,content,0.01,1.42,old,419,-1.76938002380436,fricative,makilazo,maquila#z#oz,ConSpell,low
31643,laminal,_#,e,z,&,s,grammatical,304.64,216.96,no,419,0.805562756089495,fricative,ez,E#s#,InnSpell,high
31644,apical,_#,a,s,&,s,content,0.01,1.42,yes,419,-1.76938002380436,fricative,beraz2,vera#s#,ConSpell,low
31645,laminal,_C,e,z,t,s,grammatical,304.64,216.96,no,419,0.805562756089495,fricative,ez,E#s#ttu,InnSpell,high
31646,laminal,_V,e,z,i,c,content,2.68,2.84,old,419,-0.374954227329463,fricative,merezi,mere#c#i,ConSpell,mid
31647,laminal,_#,e,z,&,s,grammatical,304.64,216.96,no,419,0.805562756089495,fricative,ez,E#s#,InnSpell,high
31648,laminal,#_,&,z,e,s,grammatical,111.87,49.63,no,419,0.555709486614679,fricative,zer,#s#er,InnSpell,high
31649,laminal,_#,e,z,&,s,grammatical,304.64,216.96,no,419,0.805562756089495,fricative,ez,E#s#,InnSpell,high
31650,apical,_V,e,s,i,s,content,0.01,7.8,yes,419,-1.76938002380436,fricative,nezesitatu,nece#s#itatu,ConSpell,low
31651,laminal,_V,e,z,e,c,content,0.01,7.8,yes,419,-1.76938002380436,fricative,nezesitatu,ne#c#esitatu,ConSpell,low
31652,laminal,_#,a,z,&,z,grammatical,8.74,1.42,no,419,-0.0801330213817216,fricative,inor,inorza#z#,ConSpell,mid
31653,laminal,_V,r,z/tz,a,z,grammatical,8.74,1.42,no,419,-0.0801330213817216,affricate,inor,inor#z#az,ConSpell,mid
31654,laminal,_#,e,z,&,s,grammatical,304.64,216.96,no,419,0.805562756089495,fricative,ez,E#s#,InnSpell,high
31655,apical,_C,u,s,t,s,content,7.22,8.51,yes,419,-0.127783347097414,fricative,gustatu,gu#s#tatu,ConSpell,mid
31656,laminal,_#,a,z,&,z,grammatical,3.98,1.42,yes,419,-0.27632287045632,fricative,txanza,chanza#z#,ConSpell,mid
31657,laminal,_V,n,z/tz,a,z,content,3.98,1.42,yes,419,-0.27632287045632,affricate,txanza,chan#z#az,ConSpell,mid
31659,laminal,_V,e,z,i,z,content,23.95,7.09,no,419,0.171282743233728,fricative,ezin,E#z#in,ConSpell,mid
31660,laminal,_#,e,z,&,s,grammatical,304.64,216.96,no,420,0.805562756089495,fricative,ez,E#s#,InnSpell,high
31661,laminal,_V,e,z,e,c,content,0.01,7.8,yes,420,-1.76938002380436,fricative,nezesitatu,ne#c#esitatu,ConSpell,low
31662,apical,_V,e,s,i,s,content,0.01,7.8,yes,420,-1.76938002380436,fricative,nezesitatu,nece#s#itatu,ConSpell,low
31663,laminal,_#,e,z,&,z,grammatical,164.23,52.47,no,420,0.651464039031931,fricative,esan,ezatte#z#,ConSpell,high
31664,apical,_V,e,s,a,z,content,164.23,52.47,no,420,0.651464039031931,fricative,esan,e#z#attez,InnSpell,high
31665,laminal,_C,e,z,t,s,grammatical,304.64,216.96,no,420,0.805562756089495,fricative,ez,E#s#ttett,InnSpell,high
31666,laminal,_C,e,z,t,s,grammatical,304.64,216.96,no,420,0.805562756089495,fricative,ez,E#s#tta,InnSpell,high
31667,laminal,_C,e,z,t,s,grammatical,304.64,216.96,no,420,0.805562756089495,fricative,ez,E#s#ttu,InnSpell,high
31668,laminal,_#,e,z,&,s,grammatical,304.64,216.96,no,420,0.805562756089495,fricative,ez,E#s#,InnSpell,high
31671,laminal,_#,u,z,&,s,grammatical,0.26,0.71,yes,420,-0.956791141759137,fricative,kontentu,contentu#s#,InnSpell,mid
31672,laminal,_C,e,z,t,s,grammatical,304.64,216.96,no,420,0.805562756089495,fricative,ez,E#s#ttu,InnSpell,high
31675,laminal,_#,e,z,&,s,grammatical,304.64,216.96,no,420,0.805562756089495,fricative,ez,E#s#,InnSpell,high
31676,laminal,_V,i,z,a,z,grammatical,677.35,674.99,no,420,1.00485247356585,fricative,izan,i#z#an,ConSpell,high
31678,laminal,_V,i,z,i,c,content,0.01,2.13,yes,420,-1.76938002380436,fricative,juizio,jui#c#ioric,ConSpell,low
31679,laminal,_C,e,z,t,s,grammatical,304.64,216.96,no,420,0.805562756089495,fricative,ez,E#s#tta,InnSpell,high
31680,laminal,_V,a,tz,e,c,grammatical,0.2,2.13,yes,420,-1.02222636808356,affricate,allegatu,allega#c#ea,ConSpell,mid
31682,laminal,_V,ai,z,i,c,grammatical,0.72,5.67,no,420,-0.702753759058296,fricative,baizik,bai#c#ic,ConSpell,mid
31683,laminal,_#,e,z,&,s,grammatical,304.64,216.96,no,420,0.805562756089495,fricative,ez,E#s#,InnSpell,high
31685,laminal,_#,e,z,&,s,grammatical,304.64,216.96,no,420,0.805562756089495,fricative,ez,E#s#,InnSpell,high
31686,laminal,_C,e,z,t,s,grammatical,304.64,216.96,no,421,0.805562756089495,fricative,ez,E#s#tta,InnSpell,high
31687,laminal,_C,e,z,t,s,grammatical,304.64,216.96,no,421,0.805562756089495,fricative,ez,E#s#tta,InnSpell,high
31688,laminal,_#,e,z,&,s,grammatical,304.64,216.96,no,421,0.805562756089495,fricative,ez,E#s#,InnSpell,high
31689,laminal,#_,&,z,e,s,grammatical,111.87,49.63,no,421,0.555709486614679,fricative,zer,#s#er,InnSpell,high
31690,laminal,_C,e,z,j,s,grammatical,304.64,216.96,no,421,0.805562756089495,fricative,ez,E#s#,InnSpell,high
31692,laminal,_V,au,z,a,z,content,18.89,30.49,old,421,0.112089805875737,fricative,gauza,gau#z#aric,ConSpell,mid
31693,laminal,_C,e,z,t,s,grammatical,304.64,216.96,no,421,0.805562756089495,fricative,ez,E#s#tteriela,InnSpell,high
31695,apical,_V,a,s/ts,a,s,content,0.01,0.71,yes,421,-1.76938002380436,affricate,kanasatu,cana#s#atu,ConSpell,low
31696,laminal,_C,e,z,t,s,grammatical,304.64,216.96,no,421,0.805562756089495,fricative,ez,E#s#tet,InnSpell,high
31697,laminal,_V,e,z,a,z,content,0.01,0.71,yes,421,-1.76938002380436,fricative,dobleza,doble#z#arequin,ConSpell,low
31698,laminal,_V,i,z,a,z,grammatical,677.35,674.99,no,421,1.00485247356585,fricative,izan,Y#z#an,ConSpell,high
31699,laminal,_V,i,z,o,z,content,8.26,11.34,no,421,-0.0942208704538808,fricative,gizon,gui#z#on,ConSpell,mid
31700,apical,_V,i,s,o,s,content,0.01,1.42,yes,421,-1.76938002380436,fricative,liso,li#s#o,ConSpell,low
31701,laminal,_#,a,z,&,z,grammatical,14.51,11.34,no,421,0.0462978416168725,fricative,bezala,bezala#z#,ConSpell,mid
31702,laminal,_V,e,z,a,z,grammatical,14.51,11.34,no,421,0.0462978416168725,fricative,bezala,be#z#alaz,ConSpell,mid
31703,laminal,_#,a,z,&,z,grammatical,4.05,2.84,no,421,-0.271974461123116,fricative,norbait,norbaiteza#z#,ConSpell,mid
31704,laminal,_V,e,z,a,z,content,4.05,2.84,no,421,-0.271974461123116,fricative,norbait,norbaite#z#az,ConSpell,mid
31705,apical,_V,o,s,e,s,content,0.01,2.13,yes,422,-1.76938002380436,fricative,prosegitu,Pro#s#eguitu,ConSpell,low
31706,laminal,_#,a,z,&,s,grammatical,0.31,0.71,yes,422,-0.912922951128207,fricative,obra,obra#s#,InnSpell,mid
31707,laminal,_V,e,tz,a,z,grammatical,0.6,1.42,old,422,-0.748225852435219,affricate,andre,andre#z#att,ConSpell,mid
31708,apical,_V,i,s,i,z,content,15.04,1.42,no,422,0.0552453452501558,fricative,isiri,Y#z#iri,InnSpell,mid
31711,apical,_V,e,s,u,s,content,0.01,2.13,yes,422,-1.76938002380436,fricative,presumitu,Pre#s#umitu,ConSpell,low
31712,laminal,_V,u,tz,a,z,grammatical,1.03,13.47,no,422,-0.613450724847758,affricate,aditu,aditu#z#att,ConSpell,mid
31714,laminal,_C,e,z,t,s,grammatical,304.64,216.96,no,422,0.805562756089495,fricative,ez,e#s#tu,InnSpell,high
31716,laminal,_V,e,z,u,z,grammatical,805,302.75,no,422,1.04791345786226,fricative,edun,ezte#z#u,ConSpell,high
31717,laminal,_C,e,z,t,z,grammatical,304.64,216.96,no,422,0.805562756089495,fricative,ez,e#z#tezu,ConSpell,high
31718,laminal,_V,i,tz,e,c,grammatical,0.01,4.25,yes,422,-1.76938002380436,affricate,eskribitu,escrivi#c#en,ConSpell,low
31719,apical,_C,e,s,k,s,content,0.01,4.25,yes,422,-1.76938002380436,fricative,eskribitu,e#s#crivicen,ConSpell,low
31721,laminal,_C,e,z,t,s,grammatical,304.64,216.96,no,422,0.805562756089495,fricative,ez,e#s#teran,InnSpell,high
31722,laminal,#_,&,z,e,s,grammatical,111.87,49.63,no,422,0.555709486614679,fricative,zer,#s#er,InnSpell,high
31725,apical,_C,e,s,p,s,content,0.04,0.71,yes,423,-1.42362986817144,fricative,espia,e#s#piac,ConSpell,low
31727,apical,_V,a,s,a,s,content,11.87,6.38,yes,423,-0.0037888370861464,fricative,pasatu,Pa#s#atu,ConSpell,mid
31728,laminal,_V,n,z/tz,a,z,content,0.01,1.42,yes,423,-1.76938002380436,affricate,berguentza,verguen#z#a,ConSpell,low
31729,laminal,_V,r,z/tz,i,c,content,0.01,2.13,yes,423,-1.76938002380436,affricate,ejertzito,exer#c#ito,ConSpell,low
31731,apical,_C,e,s,t,s,content,0.01,0.71,yes,423,-1.76938002380436,fricative,estribo,e#s#trivoac,ConSpell,low
31732,apical,_C,e,s,k,s,content,7.75,7.8,no,423,-0.110115950952452,fricative,eskatu,E#s#cattu,ConSpell,mid
31734,apical,_V,a,s,e,s,content,0.79,9.22,yes,424,-0.679613436425338,fricative,paseatu,Pa#s#eatu,ConSpell,mid
31737,laminal,#_,&,z,e,s,grammatical,18.62,12.05,no,424,0.108499254675605,fricative,zerbait,#s#erbaitt,InnSpell,mid
31740,laminal,_V,i,z,a,z,grammatical,677.35,674.99,no,424,1.00485247356585,fricative,izan,i#z#an,ConSpell,high
31741,laminal,#_,&,z,o,s,content,1.36,4.96,no,424,-0.544134333601936,fricative,zor,#s#orretan,InnSpell,mid
31742,apical,_V,au,ts,i,c,content,0.82,1.42,no,424,-0.670317726283815,affricate,autsi,Au#c#i,InnSpell,mid
31744,laminal,_V,e,z,e,c,content,0.01,2.13,yes,425,-1.76938002380436,fricative,rezebitu,Re#c#evitu,ConSpell,low
31746,laminal,_V,i,tz,e,c,grammatical,0.01,2.13,yes,425,-1.76938002380436,affricate,rezebitu,recevi#c#era,ConSpell,low
31747,laminal,_V,e,z,e,c,content,0.01,2.13,yes,425,-1.76938002380436,fricative,rezebitu,re#c#evicera,ConSpell,low
31748,laminal,_V,i,z,a,z,grammatical,677.35,674.99,no,425,1.00485247356585,fricative,izan,Y#z#an,ConSpell,high
31749,laminal,#_,&,z,e,s,grammatical,18.62,12.05,no,425,0.108499254675605,fricative,zerbait,#s#erbaitequin,InnSpell,mid
31753,apical,#_,&,s,e,s,content,0.3,19.14,yes,425,-0.921100930251679,fricative,serbitu,#s#ervitua,ConSpell,mid
31755,apical,#_,&,s,o,s,content,0.56,4.96,no,425,-0.765433089745847,fricative,soñeko,#s#oneco,ConSpell,mid
31756,laminal,_V,i,z,a,z,grammatical,677.35,674.99,no,425,1.00485247356585,fricative,izan,Y#z#an,ConSpell,high
31758,laminal,_V,i,z,a,z,grammatical,677.35,674.99,no,425,1.00485247356585,fricative,izan,Y#z#an,ConSpell,high
31759,laminal,_V,i,z,a,z,grammatical,677.35,674.99,no,425,1.00485247356585,fricative,izan,Y#z#an,ConSpell,high
31760,apical,_V,o,s,o,z,grammatical,0.01,1.42,yes,425,-1.76938002380436,fricative,azañoso,azano#z#oa,InnSpell,low
31761,laminal,_V,a,z,a,z,content,0.01,1.42,yes,425,-1.76938002380436,fricative,azañoso,a#z#anozoa,ConSpell,low
31762,laminal,_C,e,z,p,s,content,0.03,7.8,old,426,-1.49537950815602,fricative,ezpata,e#s#patta,InnSpell,low
31763,laminal,_V,i,z,a,z,grammatical,677.35,674.99,no,426,1.00485247356585,fricative,izan,Y#z#an,ConSpell,high
31764,apical,_V,a,s,e,s,content,0.01,1.42,yes,426,-1.76938002380436,fricative,paseante,pa#s#eantea,ConSpell,low
31766,laminal,_V,n,z/tz,a,z,content,0.01,1.42,yes,426,-1.76938002380436,affricate,berguentza,verguen#z#ara,ConSpell,low
31767,apical,_V,e,s,a,s,content,0.01,2.84,yes,426,-1.76938002380436,fricative,sobresalitu,Sobre#s#alitu,ConSpell,low
31768,apical,_C,e,s,t,s,grammatical,40.29,19.85,no,426,0.301007535976044,fricative,beste,ve#s#tteey,ConSpell,high
31769,laminal,_V,i,z,a,z,grammatical,677.35,674.99,no,426,1.00485247356585,fricative,izan,Y#z#an,ConSpell,high
31770,laminal,_V,i,z,o,z,content,8.26,11.34,no,426,-0.0942208704538808,fricative,gizon,gui#z#on,ConSpell,mid
31771,apical,_V,i,s,o,s,content,0.01,1.42,yes,426,-1.76938002380436,fricative,liso,li#s#oa,ConSpell,low
31772,laminal,_V,au,z,a,z,content,18.89,30.49,old,426,0.112089805875737,fricative,gauza,gau#z#a,ConSpell,mid
31773,laminal,_V,i,z,a,z,grammatical,677.35,674.99,no,426,1.00485247356585,fricative,izan,Y#z#an,ConSpell,high
31774,laminal,_#,a,z,&,z,grammatical,21.43,19.14,no,426,0.143554651549363,fricative,esku,escua#z#,ConSpell,mid
31775,apical,_C,e,s,k,s,content,21.43,19.14,no,426,0.143554651549363,fricative,esku,e#s#cuaz,ConSpell,mid
31777,laminal,_V,a,z,a,z,content,0.05,0.71,no,426,-1.36797652371648,fricative,azazkal,alca#z#al,ConSpell,low
31778,laminal,_V,i,z,a,z,grammatical,677.35,674.99,no,426,1.00485247356585,fricative,izan,Y#z#an,ConSpell,high
31779,laminal,_V,i,z,a,z,grammatical,677.35,674.99,no,427,1.00485247356585,fricative,izan,Y#z#an,ConSpell,high
31780,apical,_V,i,s,e,s,content,0.08,0.71,yes,427,-1.25075479035498,fricative,miserable,mi#s#erablea,ConSpell,mid
31781,laminal,_V,i,z,a,z,grammatical,677.35,674.99,no,427,1.00485247356585,fricative,izan,Y#z#an,ConSpell,high
31783,laminal,_V,u,z,i,c,grammatical,0.01,16.31,no,427,-1.76938002380436,fricative,guzi,gu#c#itaraco,ConSpell,low
31785,laminal,_V,i,z,a,z,grammatical,677.35,674.99,no,427,1.00485247356585,fricative,izan,Y#z#an,ConSpell,high
31786,apical,_V,e,s,a,z,content,0.01,0.71,yes,427,-1.76938002380436,fricative,kortesano,cortte#z#anoa,InnSpell,low
31788,laminal,_V,a,tz,a,z,content,0.22,5.67,no,427,-0.998455435715253,affricate,beatz,bea#z#ac,ConSpell,mid
31791,laminal,_V,i,z,a,z,grammatical,677.35,674.99,no,427,1.00485247356585,fricative,izan,Y#z#an,ConSpell,high
31792,laminal,_V,i,z,o,z,content,8.26,11.34,no,427,-0.0942208704538808,fricative,gizon,gui#z#onaren,ConSpell,mid
31793,laminal,_V,i,z,a,z,grammatical,677.35,674.99,no,427,1.00485247356585,fricative,izan,Y#z#an,ConSpell,high
31795,apical,_C,e,s,t,s,content,0.01,0.71,yes,427,-1.76938002380436,fricative,estokada,e#s#tocada,ConSpell,low
31796,laminal,_V,i,z,a,z,grammatical,677.35,674.99,no,428,1.00485247356585,fricative,izan,Y#z#an,ConSpell,high
31797,laminal,_V,i,z,a,z,grammatical,677.35,674.99,no,428,1.00485247356585,fricative,izan,Y#z#an,ConSpell,high
31798,laminal,_V,a,z,i,c,content,0.03,6.38,yes,428,-1.49537950815602,fricative,obligazio,obliga#c#ioa,ConSpell,low
31799,laminal,_V,i,z,a,z,grammatical,677.35,674.99,no,428,1.00485247356585,fricative,izan,Y#z#an,ConSpell,high
31800,laminal,_V,a,z,i,c,content,0.03,6.38,yes,428,-1.49537950815602,fricative,obligazio,obliga#c#io,ConSpell,low
31801,laminal,_V,i,z,a,z,grammatical,677.35,674.99,no,428,1.00485247356585,fricative,izan,Y#z#an,ConSpell,high
31802,laminal,#_,&,z,e,s,grammatical,111.87,49.63,no,428,0.555709486614679,fricative,zer,#s#er,InnSpell,high
31803,apical,_V,u,s,i,s,content,48.85,30.49,no,428,0.349055874419847,fricative,ekusi,ecu#s#i,ConSpell,high
31805,laminal,_V,i,z,a,z,grammatical,677.35,674.99,no,428,1.00485247356585,fricative,izan,Y#z#an,ConSpell,high
31806,apical,#_,&,s,e,s,content,0.65,2.84,yes,428,-0.728262719487719,fricative,seko,#s#ecoa,ConSpell,mid
