word_string,word_type,word_gender,word_represents_animate,word_num_letters,word_frequency,concreteness_n,concreteness_mean,concreteness_median,concreteness_stddev,concreteness_min,concreteness_max,subjective_frequency_n,subjective_frequency_mean,subjective_frequency_median,subjective_frequency_stddev,subjective_frequency_min,subjective_frequency_max,imageability_n,imageability_mean,imageability_median,imageability_stddev,imageability_min,imageability_max,age_of_acquisition_n,age_of_acquisition_mean,age_of_acquisition_median,age_of_acquisition_stddev,age_of_acquisition_min,age_of_acquisition_max,rt_milliseconds_mean,rt_milliseconds_median,rt_milliseconds_stddev,rt_milliseconds_min,rt_milliseconds_max,rt_milliseconds_n
student,Nc,m,animate,7,210874,30,4.63333333333,5,0.752034278179,2,5,30,4.96666666667,5,0.179505493571,4,5,30,4.76666666667,5,0.615539510421,2,5,30,8.33333333333,8,3.15524255099,3,16,515.9761904761905,502.5,88.30006714779041,379,792,42
sjedenje,Nc,n,inanimate,8,10366,30,4.8,5,0.47609522857,3,5,30,4.66666666667,5,0.537483849887,3,5,30,4.46666666667,5,0.884433277428,2,5,30,4.3,5,1.91746360244,0,8,636.4761904761905,583.5,224.99238340444242,372,1298,42
zaljubljenik,Nc,m,animate,12,13804,30,3.2,3,0.979795897113,2,5,29,2.79310344828,3,1.1258501874,1,5,30,3.8,4,1.27540843131,1,5,30,7.73333333333,8,2.71947707392,2,16,644.5952380952381,571,210.00209749519396,375,1401,42
povreda,Nc,f,inanimate,7,22667,30,4.03333333333,4,0.982626864866,2,5,30,3.33333333333,3,0.788810637747,1,5,30,3.96666666667,4.5,1.25122162527,1,5,30,6.36666666667,6,2.27278585783,3,12,626.1463414634146,542,285.51616074888034,385,1948,41
sutkinja,Nc,f,animate,8,16072,30,4.86666666667,5,0.33993463424,4,5,30,2.9,3,0.943398113206,1,5,30,4.53333333333,5,0.80553639824,2,5,30,8.03333333333,8,2.83411753853,3,16,695.6410256410256,631,216.75058273211135,435,1245,39
naprezanje,Nc,n,inanimate,10,4870,30,3.06666666667,3,0.891939210684,1,5,30,3.1,3,1.07548438699,1,5,30,3.5,4,1.28452325787,1,5,30,7.93333333333,8,2.90898989724,3,15,701,617,266.99316470651456,406,1782,41
redovnica,Nc,f,animate,9,6802,30,4.5,5,0.991631652043,1,5,30,2.63333333333,3,0.982626864866,1,5,30,4.33333333333,5,0.942809041582,2,5,30,7.56666666667,7,3.08418907044,3,16,652.0243902439024,557,294.6680749423729,399,2150,41
bob,Nc,m,inanimate,3,4198,30,4.2,5,1.24899959968,1,5,30,1.9,2,0.978093383408,1,4,30,4.03333333333,4.5,1.25122162527,1,5,30,7.4,7,3.77359245282,0,17,888.6,751.5,434.83168364718813,408,2125,30
auspuh,Nc,m,inanimate,6,3331,30,4.83333333333,5,0.453382350291,3,5,30,3.03333333333,3,0.982626864866,1,5,30,4.46666666667,5,1.02415276638,1,5,30,6.76666666667,7,2.62911053823,3,13,708.3611111111111,664.5,222.3388858448521,440,1656,36
zrcalo,Nc,n,inanimate,6,8944,30,4.83333333333,5,0.37267799625,4,5,30,4.23333333333,4.5,0.989388138644,1,5,30,4.66666666667,5,0.649786289654,3,5,30,5.9,5.5,2.63754936763,1,14,553.8333333333334,510,190.96288959704194,325,1260,42
migracija,Nc,f,inanimate,9,7956,30,3.73333333333,4,0.963788819653,1,5,30,2.93333333333,3,1.03064165558,1,5,30,3.6,4,1.1430952133,1,5,30,10.5666666667,11.5,3.4706707645,3,16,627.7619047619048,621,194.1713863931665,382,1492,42
sugrađanin,Nc,m,animate,10,19222,30,4.06666666667,4,0.963788819653,1,5,30,3,3,1.06458129484,1,5,30,3.86666666667,4,1.20369800568,1,5,30,9.1,10,2.91376045687,3,15,723.475,624,273.00774737762504,465,1680,40
jutro,Nc,n,inanimate,5,77655,30,4.2,5,1.19443152448,1,5,30,4.83333333333,5,0.453382350291,3,5,30,4.53333333333,5,0.718021974285,3,5,30,4.7,5,1.73493515729,1,9,557.1428571428571,555,153.4096335939908,333,1273,42
nagađanje,Nc,n,inanimate,9,12065,30,2.8,3,1.22202018532,1,5,30,3.53333333333,4,0.95684667296,2,5,30,3.06666666667,3,1.26315302143,1,5,30,8.33333333333,8,2.39907389539,2,15,631.8333333333334,554.5,231.15256461930355,420,1475,42
prijevoz,Nc,m,inanimate,8,80032,30,4.06666666667,4,1.12348663642,1,5,30,4.76666666667,5,0.495535624911,3,5,30,4.6,5,0.663324958071,3,5,30,7,7,2.62043253427,3,13,541.3809523809524,510,127.61048821123549,347,918,42
olovka,Nc,f,inanimate,6,15580,30,5,5,0,5,5,30,4.76666666667,5,0.422952584682,4,5,30,4.83333333333,5,0.582141639886,2,5,30,4.4,5,1.08320512062,2,6,580.1951219512196,546,257.2135513063216,387,2030,41
govedina,Nc,f,inanimate,8,3527,30,4.8,5,0.47609522857,3,5,30,3.5,3,0.763762615826,2,5,30,4.7,5,0.525991127935,3,5,30,6.33333333333,6.5,2.11869981094,3,13,591.9285714285714,591,115.38216306694449,398,974,42
inicijator,Nc,m,animate,10,6657,30,2.46666666667,2,1.17567947257,1,5,30,2.5,2.5,1.05672449894,1,5,30,3.13333333333,3,1.33499895963,1,5,30,11.8666666667,12,2.98589275687,4,19,781.5121951219512,707,288.48484552496166,457,1646,41
presing,Nc,m,inanimate,7,3340,30,2.36666666667,2,1.30341431973,1,5,30,2.9,3,1.19303534454,1,5,30,3.13333333333,3,1.20369800568,1,5,30,11.6333333333,12,4.0945763585,4,23,973.28125,771.5,471.29439018276247,483,2342,32
pozitiv,Nc,m,inanimate,7,3131,30,2.63333333333,2.5,1.40198272299,1,5,30,2.2,2,1.01324561024,1,4,30,3.23333333333,3,1.35851225815,1,5,30,10.0333333333,10,3.21955828578,3,18,816.9285714285714,642,717.3588887449043,367,5019,42
osvjetljenje,Nc,n,inanimate,12,11347,30,4.06666666667,4,0.813770374382,2,5,30,3.93333333333,4,0.963788819653,1,5,30,4.1,4,0.869865890047,2,5,30,7.56666666667,8,2.07658908362,3,14,757.9761904761905,601,354.7684568220028,392,1539,42
instinkt,Nc,m,inanimate,8,7412,30,2.16666666667,2,1.2405196044,1,5,30,3.53333333333,4,1.14697670227,1,5,30,3.23333333333,3,1.30851909509,1,5,30,9.4,9,2.62805377926,4,14,607.8571428571429,553,177.38308707957907,392,1243,42
cifra,Nc,f,inanimate,5,14197,30,3.26666666667,3.5,1.26315302143,1,5,30,2.73333333333,3,1.15277443105,1,5,30,4.03333333333,4.5,1.11005505369,2,5,30,9.63333333333,9.5,2.66437401445,4,15,662.45,633,176.48504694413006,433,1413,40
putovnica,Nc,f,inanimate,9,20068,30,4.66666666667,5,0.906764700582,1,5,30,3.16666666667,3,0.687184270936,2,5,30,4.63333333333,5,0.752034278179,2,5,30,7.63333333333,7,2.58822118237,4,14,589.0714285714286,551,180.23296480607385,418,1309,42
nosivost,Nc,f,inanimate,8,5525,30,2.5,2,1.17615191763,1,5,30,2.16666666667,2,1.00277393043,1,4,30,2.96666666667,3,1.0482790129,1,5,30,10.0333333333,10,2.73840991981,5,16,813.5526315789474,683.5,459.55799547946486,441,3000,38
lutrija,Nc,f,inanimate,7,8054,30,3.56666666667,4,1.20231258646,1,5,30,2.93333333333,3,0.853749898324,1,5,30,4.3,5,0.862167810425,2,5,30,8.3,7,2.3965252624,5,15,666.75,562.5,456.887056121403,394,3383,40
grijač,Nc,m,inanimate,6,6012,30,4.63333333333,5,0.87496031656,1,5,30,2.86666666667,3,1.02415276638,1,5,30,4.7,5,0.585946527708,3,5,30,6.86666666667,7,1.60692943909,4,10,600,568,209.619774830525,413,1716,41
galama,Nc,f,inanimate,6,5142,30,3.96666666667,4,1.1967548714,1,5,30,3.56666666667,4,1.08576649833,1,5,30,4.33333333333,5,0.86922698736,2,5,30,6.13333333333,6,1.76509363932,3,10,635.375,611,156.6039734080189,377,1161,40
operater,Nc,m,animate,8,25005,30,3.73333333333,4,1.06249183003,1,5,30,2.46666666667,3,0.991071249821,1,4,30,3.43333333333,3.5,1.256538455,1,5,30,10.4666666667,10,2.59143889674,5,15,683.2857142857143,564,292.76839141282477,50,1565,42
saznanje,Nc,n,inanimate,8,34147,30,2.4,2.5,1.11355287257,1,5,30,2.96666666667,3,1.22429117815,1,5,30,2.93333333333,3,1.23648246607,1,5,30,9.5,10,2.32020114071,2,14,691.5714285714286,559,405.4005633009637,385,2626,42
agregat,Nc,m,inanimate,7,15097,30,3.7,4.5,1.50886270637,1,5,29,1.93103448276,2,0.868253676691,1,4,30,3.63333333333,4,1.37800177391,1,5,30,11.9333333333,12,3.36584148303,5,20,781.8974358974359,734,259.93863596421477,466,1778,39
dnevnik,Nc,m,inanimate,7,74880,30,4.53333333333,5,0.669991708075,3,5,30,4.03333333333,4,0.87496031656,1,5,30,4.6,5,0.663324958071,3,5,30,6.63333333333,6,1.53803626601,5,10,596.8333333333334,520,395.6303964170419,383,2882,42
orgazam,Nc,m,inanimate,7,15360,30,3.33333333333,3.5,1.34989711542,1,5,30,3.63333333333,4,0.982626864866,1,5,30,4.1,4.5,1.07548438699,1,5,30,11.6666666667,12,3.11269800798,4,16,671.8571428571429,543.5,328.8680936127974,393,2215,42
jeka,Nc,f,inanimate,4,7852,30,4,4,1.15470053838,1,5,30,3.03333333333,3,1.13968806649,1,5,30,4.03333333333,4,0.948097510222,2,5,30,8.23333333333,8,2.60362994469,4,15,686.829268292683,669,162.16964920092545,435,1205,41
čitanje,Nc,n,inanimate,7,65491,30,4.46666666667,5,0.80553639824,2,5,30,4.83333333333,5,0.453382350291,3,5,30,4.4,5,0.879393730552,3,5,30,5.7,6,1.57374288455,3,9,537.0731707317074,515,124.50610230906403,373,1050,41
proizvođač,Nc,m,animate,10,143750,30,3.93333333333,4,1.20922380981,1,5,30,3.73333333333,4,1.06249183003,1,5,30,3.83333333333,4,1.09797793947,2,5,30,8.2,8,2.49532896963,3,14,574.4285714285714,540,159.24657102517236,389,1313,42
preseljenje,Nc,n,inanimate,11,10670,30,3.53333333333,4,1.25786415094,1,5,30,2.96666666667,3,0.982626864866,1,5,30,3.8,4,0.979795897113,2,5,30,7.23333333333,7,2.36196716507,3,14,829.1666666666666,636.5,672.7059995188224,369,4479,42
zločinac,Nc,m,animate,8,33218,30,3.93333333333,4,1.20922380981,1,5,30,2.96666666667,3,1.07960898271,1,5,30,4.36666666667,4,0.657436097444,3,5,30,7.43333333333,7,3.22162829775,2,20,579.0952380952381,549,141.275169917816,399,1127,42
razbojnik,Nc,m,animate,9,9698,30,4.1,4,0.943398113206,1,5,30,2.7,3,1.06926766216,1,5,30,4.46666666667,5,0.763034876151,3,5,30,8.2,7.5,3.08112533554,3,16,619.3333333333334,582,169.28942840326945,447,1452,42
krzno,Nc,n,inanimate,5,9592,30,4.86666666667,5,0.561743318212,2,5,30,3.1,3,0.943398113206,1,5,30,4.8,5,0.47609522857,3,5,30,6.06666666667,5.5,1.82452429112,3,10,576.0975609756098,538,129.88260177522793,396,905,41
preljev,Nc,m,inanimate,7,4191,30,4.63333333333,5,0.835995746932,1,5,30,3.23333333333,3,0.989388138644,1,5,30,4.46666666667,5,0.80553639824,2,5,30,6.36666666667,6,2.12105843599,3,12,714.170731707317,632,237.39259702432008,440,1375,41
karcinom,Nc,m,inanimate,8,17094,30,3.46666666667,4,1.35973853696,1,5,30,2.9,3,0.907377172588,1,4,30,3.76666666667,4,1.05461946797,2,5,30,10.1666666667,10,3.83912605796,4,20,773.7368421052631,688.5,377.52456044754166,477,2448,38
car,Nc,m,animate,3,35280,30,4.33333333333,5,0.942809041582,1,5,30,3,3,1,1,5,30,4.53333333333,5,0.845905169363,1,5,30,7.13333333333,7,2.77768888747,3,15,628.8918918918919,548,261.47623471612354,388,1461,37
krijumčarenje,Nc,n,inanimate,13,4597,29,3.10344827586,3,0.994634834611,1,5,30,2.63333333333,3,0.835995746932,1,5,30,3.43333333333,3,1.08576649833,1,5,30,10.7333333333,11,3.07607253202,5,16,746.829268292683,663,317.4272280727525,418,2243,41
sućut,Nc,f,inanimate,5,8652,30,2.1,2,0.978093383408,1,5,30,2.56666666667,3,0.667499479817,1,4,30,3.4,3,1.2274635093,1,5,30,8.66666666667,9.5,2.92498812913,3,19,591.4878048780488,562,139.0363481164583,368,908,41
ozbiljnost,Nc,f,inanimate,10,11636,30,2.76666666667,2.5,1.45334862377,1,5,30,4.13333333333,4.5,1.11753697428,1,5,30,3.56666666667,3.5,1.08576649833,2,5,30,7.53333333333,7.5,2.39072281027,3,11,573.4146341463414,523,154.94208201933975,373,1277,41
krv,Nc,f,inanimate,3,149641,30,4.63333333333,5,0.835995746932,1,5,30,3.8,4,0.832666399786,2,5,30,4.9,5,0.395811402901,3,5,30,4.9,5,2.05507501891,2,11,582.8095238095239,535,267.72949928077327,399,2111,42
vlakno,Nc,n,inanimate,6,14123,30,3.86666666667,4,1.17567947257,1,5,29,3,3,1.17444043903,1,5,30,3.8,4,1.24899959968,1,5,30,10.1,10,3.01496268634,3,15,585.6904761904761,552.5,136.09098249641997,434,951,42
ostvarivanje,Nc,n,inanimate,12,32020,30,1.96666666667,2,1.07960898271,1,5,30,2.96666666667,3,0.982626864866,1,4,30,2.26666666667,2,1.31487219489,1,5,30,9.73333333333,10,3.07607253202,5,15,792.1190476190476,635,395.89590910724417,467,2406,42
autizam,Nc,m,inanimate,7,6262,29,2.75862068966,2,1.40578049039,1,5,30,2.66666666667,3,1.07496769977,1,4,30,2.93333333333,3,1.31487219489,1,5,30,13.5,14,2.99722093502,6,19,691.3809523809524,580,311.31013102229684,403,1853,42
revolucionar,Nc,m,animate,12,3636,30,3.06666666667,3,1.48174071806,1,5,30,2.43333333333,2,1.08576649833,1,5,30,3.2,3,1.16619037897,1,5,30,12.2,12,2.54820198048,6,18,704.3809523809524,615,238.1903268889421,437,1404,42
pučina,Nc,f,inanimate,6,3780,29,4.13793103448,5,1.35758756448,1,5,30,2.26666666667,2,1.06249183003,1,5,30,4.33333333333,5,1.16428327977,1,5,30,10.2333333333,10,2.94033255867,5,18,643.7380952380952,622.5,161.80763338196883,356,1169,42
djevojka,Nc,f,animate,8,146234,29,4.68965517241,5,0.747568392713,2,5,30,4.4,5,0.986576572463,1,5,30,4.9,5,0.538516480713,2,5,30,5.4,5,3.1474857691,2,15,531.8095238095239,482.5,170.9057989133392,367,1250,42
uzbuđenje,Nc,n,inanimate,9,17802,30,3.03333333333,3,1.1685698762,1,5,29,3.96551724138,4,0.96428492787,1,5,30,3.66666666667,4,1.37436854187,1,5,30,7.86666666667,8,2.94089933335,3,15,586.6428571428571,535.5,196.91546055673683,365,1481,42
kancelarka,Nc,f,animate,10,4720,30,3.8,5,1.55777619274,1,5,30,2.9,3,1.19303534454,1,5,30,4.23333333333,5,1.14552268516,1,5,30,10.8666666667,10.5,3.26326353347,5,18,683.85,648.5,155.48428067962863,439,1044,40
plakat,Nc,m,inanimate,6,33071,30,4.5,5,1.08781125814,1,5,30,3.6,4,1.3316656237,1,5,30,4.7,5,0.690410505907,2,5,30,6.83333333333,7,1.69476317585,4,12,542.9047619047619,503.5,138.40552109455072,363,1054,42
pomutnja,Nc,f,inanimate,8,3144,30,2.16666666667,2,1.2405196044,1,5,30,2.56666666667,3,0.843932593411,1,4,30,2.36666666667,2.5,0.948097510222,1,4,30,10.7666666667,10,2.43150616331,6,18,703.125,668,192.59339226357102,347,1412,40
ograničenost,Nc,f,inanimate,12,3129,30,2.16666666667,2,1.06718737291,1,5,30,3.2,3,1.10754984839,1,5,30,2.6,3,1.2,1,5,30,10.7333333333,11,2.20504472114,5,14,670.0952380952381,555,370.8144503146244,389,2698,42
kompromis,Nc,m,inanimate,9,20884,30,2.66666666667,2.5,1.34989711542,1,5,30,3.4,3.5,0.879393730552,1,5,30,2.8,3,1.35154232885,1,5,30,11.1,10,2.52124307965,5,16,707.9047619047619,626,423.4362802021165,446,3094,42
ivančica,Nc,f,inanimate,8,3270,30,3.96666666667,5,1.58078742685,1,5,30,2.2,2,0.909212113132,1,4,30,4.6,5,0.986576572463,1,5,30,7.2,6.5,3.4292856399,3,20,782.918918918919,667,535.6684494047486,380,3696,37
maraton,Nc,m,inanimate,7,15582,30,4.4,5,0.840634680861,2,5,30,2.93333333333,3,1.20922380981,1,5,30,4.43333333333,5,0.955103252126,1,5,30,9.2,9.5,2.52190404258,4,15,565.0975609756098,520,160.3411682753448,394,1395,41
prosudba,Nc,f,inanimate,8,6670,30,2.23333333333,2,1.11604460285,1,5,29,2.58620689655,3,1.13006686953,1,5,30,2.56666666667,2.5,1.33374993492,1,5,30,10.7333333333,10.5,2.96573018927,3,16,687.9285714285714,552,413.75834781098405,411,2673,42
vizualizacija,Nc,f,inanimate,13,4680,30,2.5,2.5,1.17615191763,1,5,30,2.7,3,1.1874342087,1,5,30,2.93333333333,3,1.3646326327,1,5,30,11.6666666667,12,2.80871659106,4,18,748.0833333333334,640.5,257.1760236547278,443,1396,36
nestanak,Nc,m,inanimate,8,18335,30,3.2,3,1.13724814062,1,5,30,3.33333333333,3,0.977525219908,1,5,30,3.3,3.5,1.34536240471,1,5,30,7.66666666667,8,2.34283778544,3,12,606.5121951219512,529,226.09070325327616,378,1346,41
stanka,Nc,f,inanimate,6,21058,30,3.73333333333,4,1.26315302143,1,5,30,3.43333333333,3,1.17426099692,1,5,30,3.8,4,1.22202018532,1,5,30,8.5,9.5,2.52652594155,3,12,653.325,551.5,274.9981247022306,356,1772,40
sjedalica,Nc,f,inanimate,9,6310,30,4.6,5,0.952190457139,1,5,30,3.06666666667,3,1.28927197372,1,5,30,4.73333333333,5,0.813770374382,1,5,30,5.83333333333,5,2.67186992365,2,14,601.452380952381,534,187.88361763251368,422,1315,42
ugljikohidrat,Nc,m,inanimate,13,14441,30,3.43333333333,4,1.52059929706,1,5,30,3.06666666667,3,1.18133634311,1,5,30,2.93333333333,2.5,1.41264134003,1,5,30,11.5,12,2.64259973006,5,16,795.9512195121952,676,368.349966147651,488,2344,41
špekulacija,Nc,f,inanimate,11,8699,30,2.03333333333,2,1.11005505369,1,5,30,2.46666666667,2,1.20369800568,1,5,30,2.26666666667,2,0.99777530314,1,5,30,11.9,12,3.01496268634,5,18,841.9459459459459,757,279.5181315869972,475,1588,37
stvar,Nc,f,inanimate,5,865093,30,3.8,5,1.64113781668,1,5,30,4.8,5,0.6,2,5,30,3.93333333333,5,1.56914697279,1,5,30,4.43333333333,4,1.5638272141,2,9,540.8780487804878,516,139.39533620640816,366,970,41
očitovanje,Nc,n,inanimate,10,12151,30,2,1.5,1.29099444874,1,5,30,2.53333333333,2,1.23107902084,1,5,30,2.1,2,0.830662386292,1,4,30,11.4,11.5,3.59258495608,2,17,623.4146341463414,584,197.74364409630923,404,1357,41
vic,Nc,m,inanimate,3,17006,30,3.6,4,1.47422295917,1,5,30,3.96666666667,4,1.01598337694,2,5,30,4.06666666667,5,1.33998341615,1,5,30,5.93333333333,6,1.91369334592,2,10,591.6585365853658,572,122.41090836933152,438,973,41
veljača,Nc,f,inanimate,7,113037,30,2.9,3,1.51327459504,1,5,30,2.73333333333,3,0.963788819653,1,5,30,3.96666666667,5,1.40198272299,1,5,30,5.86666666667,6,1.58605030045,3,9,584.8048780487804,531,185.50461173676993,371,1352,41
pedagogija,Nc,f,inanimate,10,5191,30,2.6,2,1.49666295471,1,5,30,3.3,3,1.12989675045,1,5,30,2.93333333333,3,1.23648246607,1,5,30,11.9666666667,12,2.98310054958,5,18,693.9047619047619,599,333.0923705128119,396,2426,42
savjetovalište,Nc,n,inanimate,14,7041,29,3.55172413793,4,1.00296824636,1,5,30,2.3,2,0.82259751195,1,4,30,3.53333333333,4,1.28409068562,1,5,29,11.275862069,10,2.2727251108,6,17,649.1190476190476,580,210.75974095834087,430,1528,42
degradacija,Nc,f,inanimate,11,3139,30,2.03333333333,2,0.87496031656,1,4,30,2.26666666667,2,1.15277443105,1,5,30,2.5,2,1.20415945788,1,5,29,13.6551724138,13,2.38205738471,9,18,783.3414634146342,709,323.349857720403,451,2262,41
izvedenica,Nc,f,inanimate,10,3096,30,1.8,1.5,0.945163125251,1,4,30,2.23333333333,2,1.11604460285,1,5,30,2.26666666667,2,1.06249183003,1,4,29,11.275862069,12,2.99305577588,0,16,831.6666666666666,706,346.69464293322517,467,1686,39
blizanka,Nc,f,animate,8,3055,30,4.66666666667,5,0.471404520791,4,5,30,3.36666666667,4,0.948097510222,1,5,30,4.93333333333,5,0.249443825785,4,5,30,5.53333333333,5,2.37673912933,3,14,564.5714285714286,528,228.1981533942454,389,1891,42
pismo,Nc,n,inanimate,5,129016,30,4.76666666667,5,0.667499479817,2,5,30,3.3,3,1.03762549442,2,5,30,4.96666666667,5,0.179505493571,4,5,29,4.86206896552,5,1.38275432109,3,8,549.8333333333334,507.5,216.95699435227706,342,1678,42
uzimanje,Nc,n,inanimate,8,31491,30,3.6,4,1.08320512062,1,5,30,4.06666666667,4,0.928559218479,2,5,30,4.06666666667,4,1.06249183003,1,5,29,5.44827586207,5,2.04410349452,2,10,697.5853658536586,568,416.8471527796343,380,2869,41
ušće,Nc,n,inanimate,4,7031,30,4.3,5,0.9,2,5,30,2.23333333333,2,0.882546819658,1,4,30,4.3,5,1.12989675045,1,5,29,9.86206896552,10,2.52878787825,5,17,647.6341463414634,623,139.31381053175616,498,1182,41
hobi,Nc,m,inanimate,4,14068,30,3.3,3,1.21518174224,1,5,30,3.66666666667,4,0.977525219908,1,5,30,4.03333333333,4,1.0482790129,1,5,29,7.41379310345,7,1.93902288545,4,13,652.452380952381,572.5,444.54916611298887,372,3348,42
ugođaj,Nc,m,inanimate,6,17272,30,2.26666666667,2,0.891939210684,1,4,30,3.6,4,0.879393730552,2,5,30,3.63333333333,4,1.11005505369,1,5,29,8.27586206897,8,1.73992769814,6,13,600.4761904761905,495,283.53037761241035,390,1720,42
uključenost,Nc,f,inanimate,11,3125,30,2.2,2,0.945163125251,1,4,30,3.33333333333,3,1.01105005921,1,5,30,3.3,3,1.1,1,5,29,8.27586206897,8,2.4054041416,4,17,644.6904761904761,564,241.70345548810357,375,1480,42
licencija,Nc,f,inanimate,9,3619,30,2.96666666667,3,1.1685698762,1,5,30,2,2,0.894427191,1,3,30,3.03333333333,3,1.01598337694,1,5,29,13.3448275862,14,2.81958497886,7,19,768.6176470588235,660.5,359.9111855685041,440,2004,34
kompjutor,Nc,m,inanimate,9,9497,30,4.8,5,0.791622805803,1,5,30,4.56666666667,5,0.843932593411,1,5,30,5,5,0,5,5,30,6.33333333333,6,2.29975844142,3,12,556.3095238095239,527,117.53535806254075,426,889,42
težnja,Nc,f,inanimate,6,16952,30,1.66666666667,1,0.86922698736,1,4,30,3.1,3,1.10604400154,1,5,30,2.56666666667,2,0.955103252126,1,5,29,10.4137931034,10,2.4985132321,7,17,589.7380952380952,541,220.14120296996626,401,1805,42
abeceda,Nc,f,inanimate,7,3838,30,3.96666666667,4,1.1685698762,1,5,30,3.06666666667,3,1.09341463112,1,5,30,4.83333333333,5,0.582141639886,2,5,30,5.76666666667,6,1.47610598837,4,12,599,561,151.90818793263122,386,955,42
ručka,Nc,f,inanimate,5,5597,30,4.8,5,0.47609522857,3,5,29,3.44827586207,4,1.00296824636,1,5,30,4.86666666667,5,0.718021974285,1,5,29,5,5,2.13347700666,1,13,619.7073170731708,560,189.30930298092048,396,1180,41
milosrdnica,Nc,f,animate,11,3706,30,2.63333333333,2.5,1.27758452645,1,5,30,1.86666666667,2,0.95684667296,1,4,30,3.23333333333,3,1.35851225815,1,5,29,10.3793103448,10,3.02191755865,6,20,752.9,665.5,353.5601932576831,467,2563,40
pripadnik,Nc,m,animate,9,103323,30,2.93333333333,3,1.15277443105,1,5,30,3.03333333333,3,1.0482790129,2,5,30,3.36666666667,3,1.25122162527,1,5,29,8.44827586207,8,1.95794062987,5,14,643.6666666666666,554.5,263.377190955191,392,1665,42
koncert,Nc,m,inanimate,7,177581,30,4.73333333333,5,0.573488351136,3,5,30,4.13333333333,4,0.80553639824,2,5,30,5,5,0,5,5,29,6.37931034483,7,1.91929931725,3,10,569.7142857142857,553,185.52381816902633,389,1588,42
rijeka,Nc,f,inanimate,6,81648,21,5,5,0,5,5,20,3.75,4,0.887411967465,2,5,30,5,5,0,5,5,30,4.76666666667,4.5,1.58499912373,3,8,524.6428571428571,523.5,78.08869923193235,389,789,42
mozaik,Nc,m,inanimate,6,11057,30,4.36666666667,5,1.01598337694,1,5,30,2.36666666667,2,0.91226214556,1,4,30,4.7,5,0.640312423743,3,5,29,10.2068965517,10,2.79629447348,5,17,618.2820512820513,557,178.331440200831,355,1310,39
